               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  84,            0.047335,              0.1007,            0.011824,             0.43715,               0.386,             0.36559,             0.20677,             0.05637,             0.10459,            0.022392,           0.0058915,           0.0058915,           0.0058915
                  85,            0.044743,             0.09527,            0.012979,             0.41556,             0.36284,             0.31968,             0.16596,            0.060768,             0.11325,            0.022559,            0.005842,            0.005842,            0.005842
                  86,            0.047123,            0.093917,             0.01298,             0.38094,             0.33273,             0.31185,             0.17184,            0.059247,             0.10927,            0.023833,           0.0057925,           0.0057925,           0.0057925
                  87,            0.047029,             0.11199,            0.012286,             0.57012,             0.32857,              0.3534,             0.21209,            0.055322,             0.10451,            0.024472,            0.005743,            0.005743,            0.005743
                  88,            0.043409,             0.09902,            0.012441,              0.3659,             0.36255,             0.33005,             0.19431,            0.057036,             0.10669,            0.024962,           0.0056935,           0.0056935,           0.0056935
                  89,            0.047541,             0.09772,            0.012146,             0.33526,             0.40119,             0.34285,             0.18912,            0.057098,             0.10809,            0.024463,            0.005644,            0.005644,            0.005644
                  90,            0.044785,            0.089027,             0.01254,             0.34054,             0.35152,             0.32642,             0.18049,            0.058823,             0.10787,            0.024161,           0.0055945,           0.0055945,           0.0055945
                  91,            0.046299,            0.098057,            0.010991,             0.34269,             0.37875,             0.33277,             0.18403,            0.058274,             0.10538,            0.023499,            0.005545,            0.005545,            0.005545
                  92,            0.047638,             0.10384,            0.011717,             0.38722,             0.39512,             0.34879,             0.19925,            0.056944,             0.10535,              0.0229,           0.0054955,           0.0054955,           0.0054955
                  93,            0.046838,            0.091252,            0.011806,             0.32984,             0.40513,              0.3252,             0.17329,            0.060722,             0.10755,            0.022888,            0.005446,            0.005446,            0.005446
                  94,            0.048163,             0.10098,            0.012009,               0.535,             0.33306,              0.3496,             0.20265,            0.056963,             0.10555,            0.022435,           0.0053965,           0.0053965,           0.0053965
                  95,            0.043476,            0.088501,            0.011885,             0.46312,             0.34494,             0.35389,             0.20124,            0.056288,              0.1046,            0.022133,            0.005347,            0.005347,            0.005347
                  96,            0.043428,            0.089675,            0.010211,             0.38722,             0.37472,             0.33442,             0.19899,            0.056046,             0.10568,            0.022192,           0.0052975,           0.0052975,           0.0052975
                  97,            0.046893,             0.10183,            0.011721,             0.33665,             0.41652,             0.34756,             0.19795,            0.055977,             0.10704,            0.022739,            0.005248,            0.005248,            0.005248
                  98,            0.044895,            0.096532,            0.010404,             0.39962,             0.34006,             0.33273,             0.18789,            0.056394,             0.10795,            0.024229,           0.0051985,           0.0051985,           0.0051985
                  99,            0.045483,             0.10745,            0.010774,             0.37862,              0.3386,              0.3247,             0.18364,            0.058468,             0.10889,            0.024479,            0.005149,            0.005149,            0.005149
                 100,            0.046487,            0.098598,            0.010248,             0.33698,             0.40079,             0.33707,             0.19354,            0.056647,             0.10947,            0.024866,           0.0050995,           0.0050995,           0.0050995
                 101,            0.045001,            0.094556,            0.010971,             0.35432,             0.40957,             0.33358,             0.19066,            0.058139,             0.10807,            0.023916,             0.00505,             0.00505,             0.00505
                 102,            0.042779,            0.092636,            0.010747,             0.38602,             0.35948,             0.34386,             0.20083,             0.05737,             0.10979,            0.024191,           0.0050005,           0.0050005,           0.0050005
                 103,            0.045527,            0.092365,            0.011157,             0.39606,             0.37031,              0.3415,             0.20281,            0.056352,             0.10808,            0.023348,            0.004951,            0.004951,            0.004951
                 104,            0.043598,              0.0922,            0.010758,             0.41423,              0.3951,             0.36094,              0.2124,            0.055444,             0.10709,             0.02289,           0.0049015,           0.0049015,           0.0049015
                 105,            0.047102,             0.10337,            0.009873,             0.42569,             0.37208,             0.34684,             0.20898,            0.056231,             0.10662,            0.022831,            0.004852,            0.004852,            0.004852
                 106,             0.04523,            0.096965,            0.010782,             0.39189,              0.3807,             0.35116,             0.21428,            0.055474,             0.10762,            0.023248,           0.0048025,           0.0048025,           0.0048025
                 107,            0.040768,            0.091429,            0.010704,             0.42399,             0.39738,             0.37668,             0.22004,            0.055975,             0.10705,             0.02309,            0.004753,            0.004753,            0.004753
                 108,            0.041908,            0.093289,           0.0099159,             0.36667,              0.4324,             0.37835,             0.22649,            0.054955,             0.10624,            0.022971,           0.0047035,           0.0047035,           0.0047035
                 109,            0.039473,            0.091633,            0.010153,             0.37281,             0.42789,             0.36829,             0.21914,            0.054847,             0.10904,            0.023174,            0.004654,            0.004654,            0.004654
                 110,            0.043171,            0.088256,            0.010211,             0.37293,             0.44715,              0.3694,             0.21483,            0.055164,             0.10811,            0.023351,           0.0046045,           0.0046045,           0.0046045
                 111,            0.042643,            0.089471,           0.0092876,             0.37985,             0.40747,             0.35748,             0.20361,            0.055924,             0.10822,            0.023511,            0.004555,            0.004555,            0.004555
                 112,            0.040792,            0.094779,            0.010081,             0.33894,             0.43273,             0.34079,             0.19801,            0.056233,             0.11185,            0.023726,           0.0045055,           0.0045055,           0.0045055
                 113,            0.042635,             0.08966,            0.011068,             0.33942,             0.39291,             0.32738,              0.1887,            0.056617,             0.11539,            0.023918,            0.004456,            0.004456,            0.004456
                 114,            0.044215,            0.090949,           0.0091984,             0.31007,             0.42738,             0.32691,             0.19531,            0.056364,             0.11452,            0.024044,           0.0044065,           0.0044065,           0.0044065
                 115,             0.04084,            0.084377,           0.0094947,             0.37535,             0.39762,             0.33859,             0.20199,            0.056731,             0.11105,            0.024266,            0.004357,            0.004357,            0.004357
                 116,            0.042648,            0.089114,           0.0094393,             0.39898,             0.38541,             0.35479,             0.21095,            0.055174,             0.10955,            0.023756,           0.0043075,           0.0043075,           0.0043075
                 117,            0.044762,            0.093743,           0.0093243,             0.36569,             0.39129,             0.33623,             0.19477,            0.057809,             0.11007,            0.023417,            0.004258,            0.004258,            0.004258
                 118,            0.043594,            0.095508,           0.0089727,              0.3694,             0.40039,             0.33939,             0.20194,            0.055768,             0.11074,            0.023547,           0.0042085,           0.0042085,           0.0042085
                 119,            0.043022,             0.09854,           0.0095317,             0.38101,             0.37291,             0.34652,             0.20483,            0.056348,             0.11137,            0.023712,            0.004159,            0.004159,            0.004159
                 120,            0.042632,             0.08249,           0.0090643,             0.39618,             0.36635,             0.33319,             0.19755,             0.05668,             0.11229,            0.024353,           0.0041095,           0.0041095,           0.0041095
                 121,            0.041174,            0.086917,           0.0091648,             0.39592,             0.34697,             0.33099,             0.20823,            0.055718,             0.11176,            0.023884,             0.00406,             0.00406,             0.00406
                 122,            0.043473,             0.11117,           0.0090336,             0.41255,             0.35248,             0.34226,             0.20822,            0.055066,             0.11024,            0.024184,           0.0040105,           0.0040105,           0.0040105
                 123,            0.042742,            0.096273,           0.0077916,             0.41785,             0.35741,             0.33885,             0.20668,            0.056348,             0.10949,            0.024772,            0.003961,            0.003961,            0.003961
                 124,            0.041978,            0.099669,           0.0090983,             0.41487,             0.35945,             0.34779,             0.20871,            0.055607,              0.1096,            0.024566,           0.0039115,           0.0039115,           0.0039115
                 125,            0.041282,            0.090801,           0.0085358,             0.45596,             0.32746,             0.34078,             0.20588,            0.056566,             0.11302,            0.025085,            0.003862,            0.003862,            0.003862
                 126,            0.040202,            0.087137,           0.0082006,             0.41242,             0.36894,             0.34901,             0.21643,            0.056015,             0.11393,            0.024211,           0.0038125,           0.0038125,           0.0038125
                 127,            0.041553,            0.094969,           0.0081934,             0.39218,             0.42031,             0.36748,             0.23048,            0.054956,             0.11263,            0.023627,            0.003763,            0.003763,            0.003763
                 128,             0.04009,            0.093385,           0.0089218,             0.44318,             0.38983,             0.38086,             0.23451,            0.055431,             0.11325,            0.023264,           0.0037135,           0.0037135,           0.0037135
                 129,            0.041439,             0.10111,           0.0090302,             0.44155,             0.40516,             0.39374,             0.24871,            0.054597,             0.11191,             0.02289,            0.003664,            0.003664,            0.003664
                 130,            0.042853,            0.098806,           0.0077376,             0.50526,             0.37836,             0.40155,             0.23579,            0.055345,             0.11197,               0.023,           0.0036145,           0.0036145,           0.0036145
                 131,            0.040376,             0.09714,           0.0088009,             0.42951,             0.41741,             0.38433,             0.22832,            0.055429,             0.11362,            0.023307,            0.003565,            0.003565,            0.003565
                 132,            0.042935,            0.094338,           0.0085549,              0.5197,             0.34023,             0.38144,             0.21964,            0.056009,             0.11586,            0.023708,           0.0035155,           0.0035155,           0.0035155
                 133,            0.043268,             0.10308,           0.0081978,             0.40464,             0.37358,             0.35054,              0.2079,            0.057344,             0.11755,            0.024472,            0.003466,            0.003466,            0.003466
                 134,            0.039864,            0.091995,           0.0082617,             0.44375,             0.34355,             0.34373,             0.20675,            0.057089,             0.11691,            0.025326,           0.0034165,           0.0034165,           0.0034165
                 135,            0.041162,            0.086564,           0.0089014,             0.47131,             0.35302,             0.35138,             0.20237,            0.056928,             0.11662,             0.02599,            0.003367,            0.003367,            0.003367
                 136,            0.041436,             0.09582,           0.0075019,             0.42628,             0.35574,             0.33616,             0.19274,            0.057241,             0.11909,            0.026244,           0.0033175,           0.0033175,           0.0033175
                 137,            0.040341,            0.082993,           0.0079414,             0.39768,             0.35597,             0.33549,             0.19923,            0.056203,             0.11893,            0.026225,            0.003268,            0.003268,            0.003268
                 138,            0.042086,            0.099098,           0.0082201,             0.41697,              0.3606,             0.33999,             0.20088,            0.056627,             0.11749,            0.025605,           0.0032185,           0.0032185,           0.0032185
                 139,            0.041512,            0.090258,           0.0084033,             0.45935,             0.34989,             0.35326,             0.20646,            0.056205,             0.11525,            0.024825,            0.003169,            0.003169,            0.003169
                 140,            0.040682,            0.082618,           0.0076987,             0.44039,             0.34355,             0.34818,             0.20491,            0.056544,             0.11728,            0.025333,           0.0031195,           0.0031195,           0.0031195
                 141,            0.041724,            0.094715,           0.0076533,             0.45913,             0.35448,             0.35787,             0.20923,            0.056539,             0.11685,            0.025536,             0.00307,             0.00307,             0.00307
                 142,            0.040096,            0.086177,           0.0080244,             0.44907,             0.35257,             0.36291,             0.21412,            0.056322,             0.11681,            0.026575,           0.0030205,           0.0030205,           0.0030205
                 143,            0.040184,            0.085889,            0.008069,             0.42947,             0.36727,             0.36095,             0.21611,            0.055958,             0.11575,            0.026754,            0.002971,            0.002971,            0.002971
                 144,            0.038493,            0.084797,            0.007985,             0.42462,             0.35122,             0.35943,             0.21699,            0.056184,             0.11366,            0.027264,           0.0029215,           0.0029215,           0.0029215
                 145,            0.039336,            0.088555,           0.0077948,             0.40236,             0.36115,             0.36054,             0.22072,            0.054876,             0.11414,            0.027283,            0.002872,            0.002872,            0.002872
                 146,            0.037723,            0.097986,           0.0073329,             0.40227,             0.35719,             0.35504,             0.21458,            0.055136,             0.11275,            0.026736,           0.0028225,           0.0028225,           0.0028225
                 147,            0.040108,            0.084314,           0.0074485,             0.40902,             0.34702,             0.34872,             0.21044,             0.05592,             0.11338,            0.026402,            0.002773,            0.002773,            0.002773
                 148,            0.036499,            0.075115,           0.0069271,             0.34752,             0.41447,             0.35426,             0.21646,            0.055477,             0.11386,            0.026077,           0.0027235,           0.0027235,           0.0027235
                 149,            0.038628,             0.08795,           0.0075663,             0.37638,             0.43305,             0.36154,             0.21755,             0.05558,             0.11368,            0.024957,            0.002674,            0.002674,            0.002674
                 150,            0.038268,             0.09775,           0.0069647,             0.36789,             0.43701,             0.36176,             0.22199,            0.055206,             0.11372,            0.024726,           0.0026245,           0.0026245,           0.0026245
                 151,            0.037393,            0.092775,           0.0078842,             0.35569,             0.44902,             0.36122,             0.22779,            0.054826,             0.11397,            0.024811,            0.002575,            0.002575,            0.002575
                 152,            0.038171,            0.085077,           0.0071006,             0.40014,             0.38208,             0.35672,             0.22217,            0.055543,             0.11395,             0.02466,           0.0025255,           0.0025255,           0.0025255
                 153,            0.038661,            0.087608,           0.0073773,             0.41231,             0.40075,             0.35785,             0.22389,            0.054272,             0.11343,            0.024557,            0.002476,            0.002476,            0.002476
                 154,             0.03847,            0.087975,           0.0075711,             0.40124,             0.38256,             0.35941,             0.22064,            0.055048,             0.11291,            0.024584,           0.0024265,           0.0024265,           0.0024265
                 155,            0.038309,             0.08308,            0.007162,             0.37632,             0.39508,             0.36056,             0.22646,             0.05439,             0.11279,            0.024687,            0.002377,            0.002377,            0.002377
                 156,             0.03826,            0.082503,           0.0068927,             0.50284,               0.317,             0.36184,              0.2221,             0.05421,             0.11274,            0.024921,           0.0023275,           0.0023275,           0.0023275
                 157,             0.03733,            0.088617,           0.0067465,             0.47669,             0.33111,             0.35875,             0.22595,            0.054149,             0.11234,            0.025101,            0.002278,            0.002278,            0.002278
                 158,            0.038668,            0.090489,           0.0065091,             0.43847,             0.35797,             0.35946,             0.22241,             0.05476,             0.11429,            0.025326,           0.0022285,           0.0022285,           0.0022285
                 159,            0.036956,             0.07465,            0.007372,             0.39311,             0.36748,             0.35949,             0.22215,            0.054813,             0.11589,             0.02579,            0.002179,            0.002179,            0.002179
                 160,            0.038687,            0.091446,           0.0076777,             0.36722,             0.40298,             0.35892,             0.22442,            0.054565,             0.11503,            0.026006,           0.0021295,           0.0021295,           0.0021295
                 161,            0.036282,            0.085384,           0.0069743,             0.38407,             0.40938,             0.35941,             0.22383,            0.054273,              0.1145,            0.025916,             0.00208,             0.00208,             0.00208
                 162,            0.037328,            0.074656,            0.006973,             0.38858,             0.46441,             0.36627,             0.22796,            0.054783,             0.11412,            0.025639,           0.0020305,           0.0020305,           0.0020305
                 163,            0.037406,            0.087794,           0.0067038,             0.41206,             0.43339,             0.37011,             0.22703,            0.054877,             0.11474,            0.025381,            0.001981,            0.001981,            0.001981
