               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  10,            0.081969,             0.12746,            0.033284,            0.089851,             0.30802,            0.071114,            0.022044,            0.090138,             0.17422,            0.032877,            0.060874,           0.0038743,           0.0038743
                  11,            0.084272,             0.14314,            0.028113,             0.09626,             0.38635,            0.087431,            0.024806,            0.090065,             0.15201,            0.032336,            0.057188,           0.0041882,           0.0041882
                  12,            0.083814,              0.1494,            0.028436,             0.13056,             0.34508,             0.12411,            0.037244,            0.082768,             0.10834,            0.031494,            0.053494,           0.0044941,           0.0044941
                  13,            0.078867,             0.11944,             0.02912,             0.16533,             0.33138,             0.13181,            0.044041,            0.079776,             0.10648,             0.03024,            0.049792,           0.0047922,           0.0047922
                  14,            0.078646,             0.13905,            0.027716,             0.11899,             0.41024,             0.14214,            0.044398,            0.076934,             0.12268,            0.029855,            0.046082,           0.0050823,           0.0050823
                  15,            0.079926,             0.14055,            0.026804,             0.15713,             0.41203,             0.15583,            0.051974,            0.078057,             0.12195,            0.029544,            0.042364,           0.0053644,           0.0053644
                  16,             0.07692,             0.11227,            0.027567,             0.18753,             0.34997,             0.16783,            0.055823,            0.078142,            0.099716,            0.027997,            0.038639,           0.0056387,           0.0056387
                  17,            0.077877,             0.10729,            0.025966,             0.21954,             0.32635,             0.19191,            0.064631,            0.078328,            0.090454,            0.026669,            0.034905,           0.0059051,           0.0059051
                  18,            0.079469,             0.13184,            0.023542,             0.17006,             0.48402,             0.20058,            0.073815,            0.076089,              0.1104,             0.02655,            0.031163,           0.0061635,           0.0061635
                  19,            0.074907,             0.11942,            0.021685,             0.19199,             0.44625,              0.2077,            0.072638,            0.078646,            0.097961,            0.026115,            0.027414,            0.006414,            0.006414
                  20,            0.075123,             0.13761,            0.024186,             0.26453,             0.35796,             0.21286,            0.075033,            0.078192,            0.088837,            0.025772,            0.023657,           0.0066566,           0.0066566
                  21,            0.079089,             0.13211,            0.024118,             0.27269,             0.36777,             0.21215,            0.080413,            0.072756,            0.093506,             0.02515,            0.019891,           0.0068913,           0.0068913
                  22,            0.075183,             0.11143,            0.023903,             0.21591,             0.32419,             0.18675,            0.063726,            0.080464,            0.086807,            0.024715,            0.016118,            0.007118,            0.007118
                  23,            0.075011,             0.10438,            0.022364,             0.20545,              0.3133,             0.19107,            0.065276,            0.078862,            0.084991,            0.024426,            0.012337,           0.0073369,           0.0073369
                  24,             0.07061,             0.11546,            0.021716,              0.2073,              0.3635,             0.19746,             0.07198,            0.077641,            0.088181,            0.024225,           0.0085478,           0.0075478,           0.0075478
                  25,             0.06963,             0.10483,            0.021069,              0.2617,             0.40412,             0.22142,            0.080887,            0.070726,            0.095108,            0.024115,            0.007525,            0.007525,            0.007525
                  26,            0.072283,             0.12155,             0.01947,             0.35572,              0.3372,             0.21368,            0.088756,            0.069505,            0.087769,            0.024582,            0.007525,            0.007525,            0.007525
                  27,            0.071454,             0.10916,            0.021558,             0.46054,             0.27725,             0.24596,            0.099714,            0.070802,             0.08403,            0.025589,            0.007426,            0.007426,            0.007426
                  28,            0.067475,             0.12219,            0.019047,             0.31494,              0.3477,              0.2298,            0.092764,            0.070976,            0.092163,            0.025186,            0.007327,            0.007327,            0.007327
                  29,            0.067636,             0.12066,            0.018636,             0.41746,             0.36195,             0.25426,             0.10736,            0.065089,             0.10728,            0.026028,            0.007228,            0.007228,            0.007228
                  30,            0.070298,             0.11786,             0.01692,             0.45219,             0.29534,             0.26705,             0.11841,            0.065966,            0.091141,            0.025598,            0.007129,            0.007129,            0.007129
                  31,            0.064875,             0.11221,            0.018394,             0.38057,             0.31435,             0.28303,             0.11309,            0.066673,            0.089462,            0.025484,             0.00703,             0.00703,             0.00703
                  32,            0.063743,             0.10406,            0.020582,             0.34028,             0.30892,              0.2707,             0.11185,             0.06798,            0.088226,            0.026967,            0.006931,            0.006931,            0.006931
                  33,            0.063206,             0.12816,            0.017235,             0.53731,             0.33585,             0.30375,             0.12727,            0.066017,             0.10373,            0.026797,            0.006832,            0.006832,            0.006832
                  34,            0.059977,             0.10561,            0.017461,              0.3256,             0.29501,             0.22866,            0.096724,             0.07119,            0.091888,            0.026578,            0.006733,            0.006733,            0.006733
                  35,            0.063218,             0.10966,            0.016705,             0.22239,             0.40697,             0.23798,              0.1143,            0.066481,            0.090454,            0.026628,            0.006634,            0.006634,            0.006634
                  36,            0.062343,             0.11252,            0.017319,             0.43387,             0.32835,             0.31463,              0.1461,             0.06435,            0.091644,            0.026056,            0.006535,            0.006535,            0.006535
                  37,            0.059492,             0.10231,            0.016958,             0.43443,             0.27703,             0.27427,             0.12824,             0.06484,            0.093811,            0.026514,            0.006436,            0.006436,            0.006436
                  38,             0.06205,             0.11652,            0.015497,             0.49675,             0.31093,             0.30076,             0.15543,            0.060238,             0.10228,            0.026326,            0.006337,            0.006337,            0.006337
                  39,            0.054985,             0.12161,             0.01583,              0.3722,             0.31989,             0.21712,             0.11284,            0.066987,             0.09787,            0.026715,            0.006238,            0.006238,            0.006238
                  40,            0.060991,              0.1156,            0.016205,             0.51228,             0.28649,             0.24312,              0.1248,            0.064661,            0.095154,             0.02683,            0.006139,            0.006139,            0.006139
                  41,            0.060854,             0.11978,            0.017691,             0.49615,             0.28524,             0.25704,             0.12773,            0.064223,            0.096176,            0.027429,             0.00604,             0.00604,             0.00604
                  42,            0.059137,             0.11825,            0.016624,             0.49416,             0.32256,             0.28001,             0.15502,            0.061152,              0.1015,             0.02672,            0.005941,            0.005941,            0.005941
                  43,            0.057345,             0.10837,            0.016261,             0.44148,             0.33444,             0.28339,             0.13812,             0.06133,             0.09436,            0.026111,            0.005842,            0.005842,            0.005842
                  44,            0.055342,            0.099644,            0.017506,             0.37265,             0.38425,             0.33875,             0.17899,            0.059689,             0.09259,            0.026248,            0.005743,            0.005743,            0.005743
                  45,            0.055163,             0.10376,            0.014854,             0.52662,              0.3178,             0.32932,             0.17017,              0.0607,            0.094238,            0.025905,            0.005644,            0.005644,            0.005644
                  46,             0.05637,              0.1035,            0.015117,             0.54754,             0.35019,             0.33808,             0.17361,            0.059662,            0.095428,              0.0252,            0.005545,            0.005545,            0.005545
                  47,            0.053189,             0.09871,            0.017002,             0.54161,             0.31859,             0.34718,             0.17957,            0.060911,            0.093414,            0.025131,            0.005446,            0.005446,            0.005446
                  48,            0.050783,             0.11558,            0.014999,             0.50716,             0.33763,             0.33562,             0.16113,             0.06286,            0.096603,            0.024989,            0.005347,            0.005347,            0.005347
                  49,            0.056399,             0.10899,            0.013354,             0.46479,             0.36129,             0.32414,             0.16632,             0.05992,            0.094315,            0.025095,            0.005248,            0.005248,            0.005248
                  50,            0.051737,             0.11249,            0.016667,              0.5118,             0.36779,              0.3181,             0.16327,            0.060107,            0.096466,             0.02471,            0.005149,            0.005149,            0.005149
                  51,            0.053771,              0.1232,            0.014558,             0.51265,             0.35174,             0.34789,              0.1852,            0.058696,            0.094589,            0.023904,             0.00505,             0.00505,             0.00505
                  52,            0.051226,            0.091307,            0.015096,             0.38064,             0.37828,             0.34535,             0.17442,            0.062266,            0.096375,            0.023982,            0.004951,            0.004951,            0.004951
                  53,            0.050022,             0.10021,            0.012657,             0.36626,             0.36574,             0.35399,             0.18275,              0.0625,            0.097763,            0.023602,            0.004852,            0.004852,            0.004852
                  54,            0.052152,            0.095543,            0.013009,             0.40941,             0.35466,             0.35592,             0.18993,            0.060285,             0.09639,            0.024078,            0.004753,            0.004753,            0.004753
                  55,            0.054984,             0.10339,            0.012347,             0.51578,             0.32374,             0.35489,             0.19491,            0.058446,            0.096741,            0.024422,            0.004654,            0.004654,            0.004654
                  56,            0.053171,             0.10451,            0.012332,             0.60561,             0.30583,             0.36183,             0.20104,            0.057586,            0.097763,            0.024472,            0.004555,            0.004555,            0.004555
                  57,            0.051036,             0.10674,            0.012716,             0.41254,             0.39755,             0.36078,             0.19416,            0.058171,             0.09758,            0.024925,            0.004456,            0.004456,            0.004456
                  58,             0.05285,             0.10886,            0.013517,             0.40307,             0.41128,             0.37217,             0.20933,            0.057681,            0.097534,            0.024614,            0.004357,            0.004357,            0.004357
                  59,            0.052035,              0.1176,            0.014001,             0.49005,             0.40095,             0.36236,             0.20369,              0.0566,             0.10104,            0.024866,            0.004258,            0.004258,            0.004258
                  60,            0.050619,             0.10494,            0.012228,             0.46911,             0.36924,              0.3649,             0.19949,            0.058355,            0.096313,            0.024907,            0.004159,            0.004159,            0.004159
                  61,            0.050054,            0.099009,            0.013371,             0.45665,             0.34673,             0.35704,              0.2085,             0.05688,            0.098648,            0.025539,             0.00406,             0.00406,             0.00406
                  62,            0.051695,             0.11827,            0.012538,             0.52739,              0.3326,             0.35279,             0.20484,            0.056492,            0.098587,            0.025507,            0.003961,            0.003961,            0.003961
                  63,            0.053469,             0.10524,            0.014545,             0.50094,             0.36157,             0.37564,             0.21411,             0.05598,            0.096436,            0.025063,            0.003862,            0.003862,            0.003862
                  64,            0.053409,             0.11282,            0.011464,             0.36858,             0.44856,             0.35938,             0.20932,             0.05721,            0.098557,            0.025067,            0.003763,            0.003763,            0.003763
                  65,             0.04727,              0.1104,            0.012848,             0.36404,             0.39883,             0.36255,              0.2086,            0.057316,            0.097473,            0.025182,            0.003664,            0.003664,            0.003664
                  66,            0.050052,             0.11278,            0.011383,             0.40768,             0.37087,             0.36699,             0.21196,             0.05707,            0.096985,            0.025227,            0.003565,            0.003565,            0.003565
                  67,             0.04739,             0.10127,            0.014703,             0.38597,             0.37174,             0.36375,             0.20949,            0.057448,            0.098495,            0.025621,            0.003466,            0.003466,            0.003466
                  68,            0.047295,             0.08653,            0.012972,             0.41062,             0.37924,             0.36762,             0.21067,            0.057541,            0.099991,            0.024673,            0.003367,            0.003367,            0.003367
                  69,            0.047117,            0.093422,            0.011631,             0.38754,             0.37345,             0.36318,             0.21461,            0.056361,            0.098267,            0.025012,            0.003268,            0.003268,            0.003268
                  70,            0.046003,             0.10996,            0.011385,             0.36354,             0.41039,             0.36523,             0.21676,            0.055257,            0.097244,            0.025003,            0.003169,            0.003169,            0.003169
                  71,            0.045598,             0.10947,            0.011356,              0.5439,             0.32598,             0.36145,             0.21542,            0.055336,            0.096603,            0.025323,             0.00307,             0.00307,             0.00307
                  72,            0.045726,             0.10032,            0.011188,             0.36416,             0.41783,             0.35541,             0.20805,            0.056481,            0.097412,            0.026056,            0.002971,            0.002971,            0.002971
                  73,            0.047842,             0.10356,            0.010446,             0.35667,             0.42731,             0.35629,             0.20578,            0.055892,            0.097046,            0.026038,            0.002872,            0.002872,            0.002872
                  74,            0.043137,            0.092092,            0.011498,             0.45454,             0.36226,             0.35955,             0.20839,            0.056806,            0.097946,             0.02585,            0.002773,            0.002773,            0.002773
                  75,            0.045878,            0.098603,            0.012215,             0.41115,             0.40613,             0.36498,             0.22231,            0.055709,            0.098907,            0.025117,            0.002674,            0.002674,            0.002674
                  76,            0.046407,             0.10565,            0.011001,             0.40447,             0.40675,             0.35975,             0.21565,            0.056232,            0.099426,            0.025282,            0.002575,            0.002575,            0.002575
                  77,            0.042372,             0.08553,            0.010563,             0.40186,             0.40385,             0.35952,             0.21136,            0.056778,            0.099701,            0.025269,            0.002476,            0.002476,            0.002476
                  78,            0.044726,             0.10238,           0.0095119,             0.38617,             0.40911,             0.35589,             0.20861,            0.055717,            0.099426,            0.025017,            0.002377,            0.002377,            0.002377
                  79,            0.047168,             0.10853,            0.009779,             0.53367,             0.34163,             0.36272,             0.21299,             0.05504,            0.099274,            0.024797,            0.002278,            0.002278,            0.002278
                  80,            0.042959,            0.092593,            0.010659,             0.45832,             0.38237,             0.35951,             0.21052,             0.05491,            0.099686,            0.025768,            0.002179,            0.002179,            0.002179
                  81,            0.044979,              0.1035,            0.011064,             0.48087,             0.35627,             0.35128,             0.20713,            0.055624,             0.10027,            0.026289,             0.00208,             0.00208,             0.00208
                  82,             0.04312,            0.090858,            0.011158,             0.44821,             0.33739,             0.34508,             0.20851,            0.056142,             0.10194,            0.026605,            0.001981,            0.001981,            0.001981
                  83,            0.042326,             0.08457,            0.011547,             0.42826,             0.39137,             0.35988,             0.21397,            0.055563,             0.10114,            0.026152,            0.001882,            0.001882,            0.001882
                  84,            0.044219,            0.094389,            0.011357,             0.41046,             0.39437,             0.35875,             0.22105,            0.054605,             0.10068,            0.026015,            0.001783,            0.001783,            0.001783
                  85,            0.041721,             0.09134,            0.010439,             0.45552,             0.38954,             0.36173,             0.22157,            0.053872,             0.10078,            0.025511,            0.001684,            0.001684,            0.001684
                  86,            0.042249,            0.092481,           0.0099054,             0.47441,             0.38885,             0.36343,             0.22371,            0.053814,            0.099548,            0.025795,            0.001585,            0.001585,            0.001585
                  87,            0.042726,             0.10905,            0.009833,             0.49783,              0.3589,              0.3736,             0.23109,            0.053393,            0.099091,            0.025809,            0.001486,            0.001486,            0.001486
                  88,            0.043963,             0.10947,           0.0096012,               0.523,             0.35648,             0.37179,             0.23306,            0.053839,            0.099518,            0.025589,            0.001387,            0.001387,            0.001387
                  89,            0.042853,            0.097749,            0.010553,             0.51033,             0.35041,             0.37022,             0.22838,            0.054644,             0.10014,            0.025827,            0.001288,            0.001288,            0.001288
                  90,            0.040449,            0.080308,            0.011374,             0.45891,             0.38365,             0.37366,              0.2243,            0.055548,             0.10153,            0.026276,            0.001189,            0.001189,            0.001189
                  91,              0.0407,            0.086522,            0.010183,             0.48853,             0.36534,             0.37129,             0.22835,            0.055477,             0.10175,            0.026207,             0.00109,             0.00109,             0.00109
                  92,            0.039067,            0.075043,           0.0091205,             0.48182,             0.34635,              0.3628,             0.22419,            0.055567,             0.10194,            0.026257,            0.000991,            0.000991,            0.000991
                  93,            0.040986,            0.095143,           0.0090294,             0.43848,              0.3712,             0.36468,             0.22574,            0.054518,             0.10002,            0.026166,            0.000892,            0.000892,            0.000892
                  94,            0.045499,             0.10409,            0.009997,             0.37616,             0.39838,             0.36028,             0.21941,            0.053892,            0.099609,            0.026303,            0.000793,            0.000793,            0.000793
                  95,            0.038751,            0.086584,            0.010122,             0.35661,             0.43489,             0.36217,             0.21916,            0.053802,             0.09906,            0.026248,            0.000694,            0.000694,            0.000694
                  96,            0.040334,            0.085192,            0.010791,             0.34477,             0.44648,             0.36491,             0.22272,            0.053603,            0.098221,            0.026363,            0.000595,            0.000595,            0.000595
                  97,            0.040973,            0.098874,           0.0085941,             0.35839,             0.44555,             0.36602,             0.22513,            0.053519,            0.098343,            0.026422,            0.000496,            0.000496,            0.000496
                  98,            0.039284,            0.086031,           0.0081637,             0.35562,             0.43991,             0.36811,              0.2245,            0.053603,            0.098145,            0.026408,            0.000397,            0.000397,            0.000397
                  99,            0.040097,            0.089637,           0.0092781,             0.36677,             0.42003,             0.37307,              0.2278,            0.053503,            0.098236,            0.026335,            0.000298,            0.000298,            0.000298
