               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,             0.04992,             0.09683,            0.048828,             0.69183,             0.14495,             0.17802,             0.11841,            0.063269,            0.052155,            0.055981,             0.00307,             0.00307,             0.00307
                  37,            0.048761,            0.075586,            0.043163,             0.70977,             0.13884,             0.17897,             0.13144,            0.062632,             0.05304,            0.056702,            0.002872,            0.002872,            0.002872
                  38,            0.048242,            0.092608,            0.044994,              0.7072,             0.17216,             0.19313,             0.13003,             0.06238,            0.054245,            0.057861,            0.002674,            0.002674,            0.002674
                  39,            0.047486,            0.079929,            0.048753,             0.70934,             0.16736,             0.20619,             0.13725,             0.06099,            0.053787,            0.058154,            0.002476,            0.002476,            0.002476
                  40,            0.048727,            0.092125,            0.045998,             0.71303,             0.15279,              0.2001,             0.14662,            0.060105,            0.053207,            0.058167,            0.002278,            0.002278,            0.002278
                  41,            0.047729,            0.093992,            0.041417,             0.71005,             0.15698,             0.20681,              0.1431,            0.061441,            0.053482,            0.057837,             0.00208,             0.00208,             0.00208
                  42,            0.046428,            0.084842,            0.040711,              0.5574,             0.20226,             0.21635,             0.13806,             0.06225,            0.052658,            0.057861,            0.001882,            0.001882,            0.001882
                  43,            0.046946,            0.085548,             0.04336,             0.53893,             0.19489,             0.22547,             0.15106,            0.062545,             0.05307,            0.058203,            0.001684,            0.001684,            0.001684
                  44,            0.046441,            0.079197,            0.043365,             0.71696,             0.14279,             0.21029,             0.15506,             0.06194,            0.053635,            0.058167,            0.001486,            0.001486,            0.001486
                  45,            0.048427,            0.070932,            0.046634,             0.54432,             0.19147,              0.2029,             0.13654,            0.061655,            0.053864,            0.058118,            0.001288,            0.001288,            0.001288
                  46,            0.049121,            0.089003,            0.044494,             0.70084,             0.17222,             0.21065,             0.14469,            0.060693,            0.053482,             0.05769,             0.00109,             0.00109,             0.00109
                  47,             0.04251,            0.073441,            0.041862,             0.71478,             0.17569,             0.22771,             0.15608,            0.061283,            0.053497,              0.0578,            0.000892,            0.000892,            0.000892
                  48,            0.045754,            0.084611,            0.042481,              0.7097,             0.17555,             0.22734,             0.15585,            0.060971,            0.053253,            0.057666,            0.000694,            0.000694,            0.000694
                  49,            0.044179,            0.082848,             0.04517,             0.70575,             0.17715,             0.21748,             0.14515,            0.060506,             0.05307,              0.0578,            0.000496,            0.000496,            0.000496
