               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.050786,              0.0753,            0.034163,             0.54116,             0.19287,             0.21223,             0.14488,            0.062773,            0.059235,            0.062341,            0.006172,            0.006172,            0.006172
                  60,            0.047872,            0.076623,            0.035027,             0.53744,             0.16764,             0.19335,             0.12877,            0.065824,            0.056686,            0.063159,            0.006106,            0.006106,            0.006106
                  61,            0.044448,            0.069927,            0.038401,             0.53721,             0.19775,             0.21397,             0.13735,            0.065385,            0.057251,            0.065979,             0.00604,             0.00604,             0.00604
                  62,            0.046373,            0.084743,            0.031468,             0.54744,             0.21882,             0.20476,             0.13109,             0.06329,            0.057266,            0.065015,            0.005974,            0.005974,            0.005974
                  63,            0.043891,            0.063619,            0.033052,             0.55275,             0.19036,             0.22469,             0.15358,            0.061904,            0.057785,            0.064526,            0.005908,            0.005908,            0.005908
                  64,            0.047124,            0.083994,            0.032476,             0.35635,             0.18948,             0.21569,             0.14613,            0.063912,             0.05719,             0.06438,            0.005842,            0.005842,            0.005842
                  65,            0.042181,            0.067585,            0.031153,             0.63003,              0.1672,             0.22832,             0.16572,              0.0607,            0.058517,            0.063586,            0.005776,            0.005776,            0.005776
                  66,            0.044719,            0.074575,            0.033701,             0.56901,               0.167,             0.21095,             0.13346,            0.061585,            0.058701,             0.06499,             0.00571,             0.00571,             0.00571
                  67,            0.043526,            0.067779,            0.031448,             0.54042,             0.19442,             0.22376,             0.15901,            0.059929,            0.058456,            0.063306,            0.005644,            0.005644,            0.005644
                  68,            0.047064,            0.062243,            0.035318,             0.48517,             0.21799,             0.22302,             0.15001,            0.063891,            0.058197,            0.061865,            0.005578,            0.005578,            0.005578
                  69,            0.044832,            0.075307,            0.034371,             0.39807,             0.28592,             0.21944,             0.14472,              0.0636,            0.060349,             0.06062,            0.005512,            0.005512,            0.005512
                  70,            0.043389,            0.059665,            0.037144,             0.38565,             0.31858,             0.22459,             0.15775,            0.062974,            0.059723,            0.061963,            0.005446,            0.005446,            0.005446
                  71,            0.040101,            0.059145,            0.031767,             0.49246,             0.28458,             0.23825,             0.16664,            0.063003,            0.060989,            0.063098,             0.00538,             0.00538,             0.00538
                  72,            0.042568,            0.073106,            0.031412,             0.54456,             0.30176,             0.23329,             0.16609,            0.062109,            0.060501,            0.063818,            0.005314,            0.005314,            0.005314
                  73,            0.040565,            0.065804,            0.032871,             0.47676,             0.30217,             0.23562,              0.1586,             0.06473,            0.060944,             0.06322,            0.005248,            0.005248,            0.005248
                  74,            0.043941,            0.065418,            0.030839,             0.41402,             0.30924,              0.2466,             0.16517,            0.062224,            0.060715,            0.063635,            0.005182,            0.005182,            0.005182
                  75,            0.045009,            0.082392,            0.029334,             0.39303,             0.33323,             0.25332,             0.16596,            0.060672,            0.060074,            0.063196,            0.005116,            0.005116,            0.005116
                  76,            0.045853,            0.072645,            0.031615,             0.36114,             0.26557,             0.23442,             0.16595,            0.062987,            0.058411,            0.063477,             0.00505,             0.00505,             0.00505
                  77,            0.039253,            0.059495,             0.03337,             0.33421,             0.27683,             0.24559,             0.15692,            0.062312,            0.060242,            0.064136,            0.004984,            0.004984,            0.004984
                  78,            0.047575,            0.083096,            0.033135,             0.33973,             0.26067,             0.25084,             0.15602,            0.062129,            0.059341,            0.066565,            0.004918,            0.004918,            0.004918
                  79,            0.040415,            0.063046,            0.027941,             0.36217,             0.26037,             0.26194,             0.17016,            0.061259,            0.059219,            0.066821,            0.004852,            0.004852,            0.004852
                  80,            0.037324,             0.06665,            0.031563,             0.37641,             0.32974,             0.24821,             0.16459,             0.05976,            0.060074,            0.066589,            0.004786,            0.004786,            0.004786
                  81,            0.039479,            0.066938,            0.029669,             0.26896,              0.3191,             0.23723,             0.15924,            0.061336,            0.060059,            0.065332,             0.00472,             0.00472,             0.00472
                  82,            0.040198,            0.065373,            0.027247,             0.33855,             0.32503,             0.23102,             0.14457,            0.061853,            0.060272,            0.064771,            0.004654,            0.004654,            0.004654
                  83,            0.042844,            0.063548,            0.032911,             0.36561,             0.35058,             0.24294,             0.15635,            0.060714,             0.06012,            0.064661,            0.004588,            0.004588,            0.004588
                  84,            0.042231,            0.073025,            0.030782,             0.29837,             0.33382,             0.24032,             0.15627,            0.063658,            0.058182,            0.064807,            0.004522,            0.004522,            0.004522
                  85,            0.041336,            0.062351,            0.034719,              0.3209,             0.34103,             0.23704,             0.16073,            0.062261,             0.06105,            0.064795,            0.004456,            0.004456,            0.004456
                  86,            0.039156,            0.058123,            0.031429,             0.30591,             0.33078,             0.24157,             0.15485,            0.064017,            0.062943,            0.064661,             0.00439,             0.00439,             0.00439
                  87,            0.040065,            0.076631,            0.025531,             0.27685,             0.34366,             0.22983,             0.15096,            0.060489,            0.061447,            0.065674,            0.004324,            0.004324,            0.004324
                  88,            0.037786,             0.06541,            0.026839,             0.27879,             0.33284,             0.22728,              0.1484,            0.060203,            0.061539,            0.064673,            0.004258,            0.004258,            0.004258
                  89,            0.039582,            0.065473,            0.029214,             0.28074,             0.32858,             0.22881,             0.15387,            0.060599,             0.06427,            0.063953,            0.004192,            0.004192,            0.004192
                  90,            0.041256,            0.069411,            0.032635,             0.27822,             0.32421,             0.22384,             0.15295,            0.059472,            0.063263,            0.062524,            0.004126,            0.004126,            0.004126
                  91,             0.03652,             0.05526,            0.027947,             0.30525,             0.34539,             0.23036,             0.15315,             0.06099,            0.062546,             0.06228,             0.00406,             0.00406,             0.00406
                  92,            0.039792,            0.065378,            0.025867,             0.30117,             0.34439,             0.23313,             0.15046,            0.061746,             0.06279,            0.062024,            0.003994,            0.003994,            0.003994
                  93,            0.037921,            0.074263,            0.026573,             0.27895,              0.3486,              0.2236,             0.14163,            0.060893,            0.062286,             0.06178,            0.003928,            0.003928,            0.003928
                  94,            0.038575,            0.069525,             0.02997,             0.28216,             0.33867,             0.23026,             0.15271,            0.061609,            0.061203,            0.062769,            0.003862,            0.003862,            0.003862
                  95,            0.035103,            0.056847,            0.030676,             0.27537,             0.31597,             0.22962,             0.15325,              0.0625,            0.063538,            0.062939,            0.003796,            0.003796,            0.003796
                  96,            0.035516,            0.059166,            0.025362,             0.28458,             0.32036,             0.23613,             0.16416,            0.062381,             0.06395,            0.063025,             0.00373,             0.00373,             0.00373
                  97,            0.036531,            0.065787,             0.02732,             0.29141,             0.33319,             0.22679,             0.15013,            0.063277,            0.063644,            0.063416,            0.003664,            0.003664,            0.003664
                  98,            0.040596,            0.090062,            0.031396,             0.27984,             0.31649,             0.22155,              0.1499,            0.061831,            0.064651,            0.064404,            0.003598,            0.003598,            0.003598
                  99,            0.037498,            0.087643,            0.025178,              0.2712,             0.30614,             0.21884,             0.15309,             0.06177,            0.064987,            0.064099,            0.003532,            0.003532,            0.003532
                 100,            0.037703,            0.059228,            0.029691,             0.27095,              0.2904,              0.2013,             0.12942,            0.060739,            0.066269,            0.063977,            0.003466,            0.003466,            0.003466
                 101,            0.036873,             0.06192,            0.026566,             0.27451,             0.32477,             0.19732,             0.13766,            0.062218,            0.066574,            0.063147,              0.0034,              0.0034,              0.0034
                 102,            0.039942,            0.083916,            0.026898,             0.27028,             0.30277,             0.21756,             0.15438,            0.061152,            0.064758,            0.062964,            0.003334,            0.003334,            0.003334
                 103,            0.035492,             0.07545,            0.025787,             0.26726,             0.32217,             0.19845,             0.13681,            0.060818,            0.063797,            0.061609,            0.003268,            0.003268,            0.003268
                 104,            0.035377,            0.060631,            0.032484,             0.27819,             0.33878,             0.20842,             0.13929,             0.05947,            0.063522,            0.061487,            0.003202,            0.003202,            0.003202
                 105,             0.03686,            0.065182,            0.027755,             0.28075,             0.33697,             0.22576,             0.14685,            0.060135,            0.064194,            0.061682,            0.003136,            0.003136,            0.003136
                 106,            0.036072,            0.059067,            0.029286,             0.28182,             0.35499,             0.23539,             0.15635,            0.059386,            0.062531,            0.062061,             0.00307,             0.00307,             0.00307
                 107,            0.036785,            0.064551,            0.024904,               0.285,             0.29013,             0.22536,             0.14471,            0.060902,            0.062897,            0.062585,            0.003004,            0.003004,            0.003004
                 108,            0.035207,            0.053967,            0.028586,             0.28147,             0.30594,             0.24257,             0.16265,            0.059977,            0.064133,            0.062109,            0.002938,            0.002938,            0.002938
                 109,            0.036242,             0.06014,            0.025986,             0.28623,             0.27037,             0.21367,             0.14619,            0.062021,            0.062057,            0.061279,            0.002872,            0.002872,            0.002872
                 110,            0.035425,            0.052326,            0.025206,             0.27006,             0.32266,             0.21698,             0.13578,             0.06021,            0.062134,            0.062207,            0.002806,            0.002806,            0.002806
                 111,            0.037989,            0.074626,            0.026924,             0.27915,             0.34254,             0.21857,              0.1475,            0.058618,            0.061935,            0.062769,             0.00274,             0.00274,             0.00274
                 112,            0.037614,            0.070888,            0.029287,             0.28942,             0.34623,             0.22034,             0.15096,            0.059356,            0.061859,            0.062854,            0.002674,            0.002674,            0.002674
                 113,            0.035762,            0.071837,            0.023789,             0.29325,             0.35147,                0.23,             0.14879,            0.059595,            0.063675,            0.062805,            0.002608,            0.002608,            0.002608
                 114,            0.032995,            0.054167,            0.025447,             0.29938,             0.35284,             0.23298,             0.15384,            0.059456,             0.06427,            0.063098,            0.002542,            0.002542,            0.002542
                 115,            0.034405,            0.056918,            0.023155,             0.30638,             0.34945,             0.22993,             0.16135,            0.059143,            0.064682,            0.064197,            0.002476,            0.002476,            0.002476
                 116,            0.037265,            0.057759,            0.026267,             0.30351,             0.34741,             0.23156,             0.15548,             0.06123,            0.064133,            0.064539,             0.00241,             0.00241,             0.00241
                 117,            0.034507,            0.056755,             0.02543,             0.30271,             0.34015,             0.23565,             0.15583,            0.059874,            0.064896,            0.065222,            0.002344,            0.002344,            0.002344
                 118,            0.038185,            0.094311,            0.025622,             0.29489,             0.35342,             0.23933,             0.16089,            0.059879,            0.064026,            0.065173,            0.002278,            0.002278,            0.002278
                 119,             0.03402,            0.050326,            0.024493,              0.2881,             0.32498,             0.23329,             0.15258,            0.060712,            0.064743,             0.06521,            0.002212,            0.002212,            0.002212
                 120,            0.034152,            0.069509,            0.026422,             0.28832,             0.33638,             0.23116,             0.15558,            0.059781,            0.064133,            0.065637,            0.002146,            0.002146,            0.002146
                 121,            0.033034,            0.054761,            0.027727,             0.29151,             0.33757,             0.22673,             0.15396,            0.060443,            0.063614,            0.066272,             0.00208,             0.00208,             0.00208
                 122,            0.031432,            0.052155,            0.026263,             0.28771,             0.34363,             0.23506,             0.15054,            0.059242,            0.064438,            0.066846,            0.002014,            0.002014,            0.002014
                 123,            0.034785,             0.06164,            0.023112,             0.28456,             0.34632,             0.23412,             0.15238,            0.058407,            0.064941,            0.066443,            0.001948,            0.001948,            0.001948
                 124,            0.034065,            0.064259,            0.023357,              0.6499,             0.17676,             0.23077,             0.15181,            0.059661,             0.06456,            0.066248,            0.001882,            0.001882,            0.001882
                 125,            0.034592,             0.06177,            0.023651,             0.65213,             0.17828,             0.23054,             0.15262,            0.058236,            0.064728,            0.065564,            0.001816,            0.001816,            0.001816
                 126,            0.033413,            0.059233,             0.03029,             0.28111,             0.30409,             0.23502,             0.15685,            0.058432,            0.064987,            0.064832,             0.00175,             0.00175,             0.00175
                 127,            0.035799,            0.059198,            0.024288,             0.34551,              0.2877,             0.23276,             0.15612,            0.058673,            0.065781,            0.063965,            0.001684,            0.001684,            0.001684
                 128,            0.033119,            0.063927,            0.024501,              0.3003,             0.31814,             0.24971,             0.16608,             0.05957,            0.065491,            0.063452,            0.001618,            0.001618,            0.001618
                 129,            0.034285,            0.059079,            0.022428,             0.33655,             0.29742,             0.26663,             0.17795,            0.059345,            0.065353,            0.063293,            0.001552,            0.001552,            0.001552
                 130,            0.033314,            0.055025,            0.021846,             0.32314,             0.35501,               0.249,             0.16897,            0.058693,            0.065155,            0.064075,            0.001486,            0.001486,            0.001486
                 131,            0.030237,            0.051736,            0.025292,             0.31675,              0.3677,             0.24563,             0.15805,             0.05896,            0.065155,            0.064526,             0.00142,             0.00142,             0.00142
                 132,            0.034632,            0.070064,            0.027363,             0.31078,             0.35852,             0.24432,              0.1636,            0.058319,            0.065369,            0.064587,            0.001354,            0.001354,            0.001354
                 133,            0.031274,            0.059431,            0.025192,             0.31363,             0.35578,             0.24644,             0.15777,            0.059357,            0.065231,            0.064648,            0.001288,            0.001288,            0.001288
                 134,            0.031568,            0.047446,            0.022268,             0.30518,             0.29479,             0.24872,             0.16865,            0.058954,            0.064957,            0.064282,            0.001222,            0.001222,            0.001222
                 135,            0.034502,            0.079125,            0.023336,             0.30559,             0.29513,             0.25485,             0.16944,            0.058823,            0.064819,            0.064392,            0.001156,            0.001156,            0.001156
                 136,            0.031203,            0.057567,            0.021429,             0.30487,             0.30759,             0.25099,             0.16695,            0.058491,            0.064667,            0.064783,             0.00109,             0.00109,             0.00109
                 137,            0.031503,            0.052408,            0.026337,             0.31721,             0.32729,             0.24856,             0.16505,            0.058937,             0.06395,            0.065686,            0.001024,            0.001024,            0.001024
                 138,            0.032383,            0.071673,            0.023341,              0.3154,             0.32767,             0.25344,              0.1694,            0.058265,            0.063248,            0.065674,            0.000958,            0.000958,            0.000958
                 139,            0.034596,            0.064566,            0.022185,             0.32679,             0.33265,             0.25319,             0.17082,            0.057994,            0.062805,            0.065881,            0.000892,            0.000892,            0.000892
                 140,            0.032446,            0.060789,            0.021155,             0.31525,             0.34779,             0.25432,             0.17193,            0.058184,            0.062637,            0.066016,            0.000826,            0.000826,            0.000826
                 141,            0.033379,             0.05966,            0.022228,             0.31699,             0.33669,             0.24826,             0.16661,            0.057648,            0.063065,            0.065869,             0.00076,             0.00076,             0.00076
                 142,            0.031424,            0.058197,            0.022315,             0.30271,             0.34616,             0.23468,              0.1648,            0.057547,            0.063293,            0.066357,            0.000694,            0.000694,            0.000694
                 143,            0.034888,             0.06242,            0.030531,             0.29748,              0.3345,              0.2399,             0.16811,            0.057626,            0.063446,            0.066504,            0.000628,            0.000628,            0.000628
                 144,            0.034275,            0.061341,            0.022759,             0.31719,             0.33032,             0.24703,             0.16344,            0.057566,            0.063507,            0.066602,            0.000562,            0.000562,            0.000562
                 145,            0.031951,            0.075781,            0.023654,             0.32104,             0.33536,             0.25721,             0.16996,            0.057466,            0.063461,            0.066785,            0.000496,            0.000496,            0.000496
                 146,            0.029416,            0.055735,            0.025865,             0.30802,             0.34705,             0.25656,             0.17178,            0.057398,            0.063141,            0.066138,             0.00043,             0.00043,             0.00043
                 147,            0.030691,             0.05302,            0.021324,             0.32032,             0.33766,              0.2546,             0.17034,            0.057551,             0.06337,            0.065991,            0.000364,            0.000364,            0.000364
                 148,            0.030982,            0.064962,            0.022402,             0.31574,             0.34537,             0.25497,             0.16969,            0.057505,            0.063324,            0.065894,            0.000298,            0.000298,            0.000298
                 149,            0.031751,             0.06739,            0.024901,             0.31527,             0.33812,             0.25598,             0.17169,            0.057689,             0.06311,            0.066211,            0.000232,            0.000232,            0.000232
