               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,            0.060299,            0.089685,            0.052189,              0.5087,             0.13926,             0.16175,              0.0855,            0.069196,            0.063553,            0.053934,            0.007822,            0.007822,            0.007822
                  24,            0.056956,             0.10021,            0.051175,             0.57175,              0.1591,             0.16309,            0.082992,            0.072432,             0.06076,            0.053568,            0.007723,            0.007723,            0.007723
                  25,            0.062616,            0.083079,            0.048944,             0.58247,             0.16967,             0.16675,            0.073743,            0.070415,            0.061817,            0.053381,            0.007624,            0.007624,            0.007624
                  26,            0.061024,            0.093075,            0.049039,             0.63982,             0.16331,             0.17797,              0.1026,            0.070489,             0.06068,            0.053333,            0.007525,            0.007525,            0.007525
                  27,             0.06053,             0.09312,            0.052917,             0.65714,             0.16042,              0.1874,             0.10261,            0.066212,             0.06266,            0.053024,            0.007426,            0.007426,            0.007426
                  28,            0.056446,            0.087414,            0.049881,             0.62135,             0.18439,             0.17109,            0.075591,            0.066341,            0.064644,            0.052975,            0.007327,            0.007327,            0.007327
                  29,            0.053553,             0.08415,            0.051652,              0.6944,             0.10862,             0.15669,            0.070654,            0.068171,            0.064461,            0.052609,            0.007228,            0.007228,            0.007228
                  30,             0.05536,            0.090178,            0.046281,             0.56814,             0.14048,              0.1777,             0.10658,            0.070159,             0.06282,            0.052621,            0.007129,            0.007129,            0.007129
                  31,            0.056986,            0.083008,            0.045972,             0.51519,             0.13726,             0.15202,            0.083437,            0.065228,            0.064445,             0.05239,             0.00703,             0.00703,             0.00703
                  32,            0.052272,            0.089171,            0.050407,              0.5323,             0.16289,             0.15022,            0.072968,            0.066057,            0.064529,            0.053592,            0.006931,            0.006931,            0.006931
                  33,            0.052604,            0.081445,            0.047122,             0.53444,              0.1552,             0.14473,            0.086143,            0.065558,            0.064423,            0.053445,            0.006832,            0.006832,            0.006832
                  34,            0.054324,            0.083463,            0.046623,             0.59528,             0.14884,             0.14082,            0.072312,            0.066615,            0.066284,            0.053604,            0.006733,            0.006733,            0.006733
                  35,            0.049241,            0.081994,            0.047268,             0.69378,             0.10997,             0.16119,            0.086498,             0.06234,            0.066521,            0.052655,            0.006634,            0.006634,            0.006634
                  36,             0.05304,            0.084692,            0.047274,             0.54675,             0.17907,             0.19732,              0.1191,             0.06478,            0.066628,            0.053113,            0.006535,            0.006535,            0.006535
                  37,            0.051975,            0.083344,            0.046043,             0.52825,             0.21964,             0.17805,             0.09948,            0.063564,            0.068695,            0.054138,            0.006436,            0.006436,            0.006436
                  38,            0.051321,            0.087876,            0.045439,             0.61254,             0.17227,             0.18031,             0.12301,            0.060816,            0.069046,             0.05311,            0.006337,            0.006337,            0.006337
                  39,            0.049788,            0.083297,            0.048215,               0.689,             0.16269,             0.18128,             0.11159,            0.063516,            0.067223,            0.052634,            0.006238,            0.006238,            0.006238
                  40,            0.050147,              0.1028,            0.044654,             0.51935,             0.21008,             0.18688,            0.083819,            0.063416,            0.067055,            0.053134,            0.006139,            0.006139,            0.006139
                  41,            0.050477,            0.078743,            0.044055,             0.61032,             0.18109,             0.18942,             0.11352,            0.062135,            0.067757,            0.052649,             0.00604,             0.00604,             0.00604
                  42,            0.050215,            0.091886,            0.044535,             0.50782,             0.18542,              0.1679,            0.089999,            0.061254,            0.066895,            0.052695,            0.005941,            0.005941,            0.005941
                  43,            0.046568,            0.083688,            0.042924,             0.64787,             0.12932,             0.17984,             0.10456,            0.063428,            0.067627,            0.052966,            0.005842,            0.005842,            0.005842
                  44,             0.05185,            0.078885,            0.045398,             0.53638,             0.20595,             0.18031,              0.1145,             0.06349,            0.067375,            0.053036,            0.005743,            0.005743,            0.005743
                  45,            0.047993,            0.077434,            0.048534,             0.62735,             0.16557,             0.17964,             0.10281,            0.060902,            0.068314,            0.052554,            0.005644,            0.005644,            0.005644
                  46,            0.050128,            0.074996,            0.045359,             0.57238,             0.16329,             0.18807,             0.11013,            0.060207,            0.068451,            0.052005,            0.005545,            0.005545,            0.005545
                  47,             0.04861,            0.080447,            0.042377,             0.58787,             0.16595,             0.19719,             0.13487,            0.062019,            0.066658,            0.051715,            0.005446,            0.005446,            0.005446
                  48,            0.045766,            0.085437,            0.040439,             0.61031,             0.17866,             0.20102,             0.13645,            0.058492,            0.071091,            0.052542,            0.005347,            0.005347,            0.005347
                  49,            0.046871,            0.077447,            0.044558,             0.63131,             0.15752,             0.19012,              0.1125,            0.058505,            0.069695,            0.052283,            0.005248,            0.005248,            0.005248
                  50,            0.047692,            0.073714,            0.043626,             0.59937,              0.1522,             0.19044,             0.11859,            0.062264,            0.067932,            0.052109,            0.005149,            0.005149,            0.005149
                  51,            0.046968,            0.074885,            0.040877,              0.5905,             0.15609,             0.19958,             0.10799,            0.060429,            0.067284,            0.052945,             0.00505,             0.00505,             0.00505
                  52,            0.046411,            0.069353,            0.040904,             0.62442,             0.15834,             0.20347,             0.13701,            0.058644,            0.068367,             0.05275,            0.004951,            0.004951,            0.004951
                  53,            0.043455,            0.072539,            0.042596,             0.62472,             0.15109,             0.21554,             0.13925,            0.057523,            0.067001,            0.053128,            0.004852,            0.004852,            0.004852
                  54,            0.044868,            0.077829,            0.041687,             0.63251,             0.17718,             0.21963,             0.14655,            0.060389,            0.065453,             0.05383,            0.004753,            0.004753,            0.004753
                  55,            0.045389,            0.075589,            0.039208,             0.62233,             0.16437,             0.20574,             0.13412,            0.057414,            0.067055,            0.054214,            0.004654,            0.004654,            0.004654
                  56,            0.041745,            0.079338,            0.040679,             0.59899,             0.16095,             0.19014,             0.13821,            0.057084,            0.068748,            0.055859,            0.004555,            0.004555,            0.004555
                  57,            0.043574,            0.075168,            0.043568,             0.60999,             0.15799,             0.20114,             0.14154,            0.058609,            0.067528,            0.055402,            0.004456,            0.004456,            0.004456
                  58,            0.045581,            0.082064,            0.043914,             0.61781,             0.15911,             0.19304,             0.11783,            0.059373,            0.068253,            0.054987,            0.004357,            0.004357,            0.004357
                  59,            0.043847,            0.077145,            0.039521,             0.62113,             0.15343,             0.19796,             0.12938,            0.059339,            0.069153,            0.055692,            0.004258,            0.004258,            0.004258
                  60,            0.044799,            0.078012,            0.044028,             0.62689,             0.14648,             0.20032,             0.14133,            0.058917,             0.06871,            0.056769,            0.004159,            0.004159,            0.004159
                  61,            0.040183,            0.074726,            0.041439,             0.65872,             0.14292,              0.1976,             0.13783,            0.057865,            0.069283,             0.05712,             0.00406,             0.00406,             0.00406
                  62,            0.042907,            0.063372,            0.041444,              0.6565,             0.13119,             0.19146,             0.12737,            0.058594,             0.06987,            0.057532,            0.003961,            0.003961,            0.003961
                  63,            0.041631,            0.068074,            0.039498,             0.65136,             0.13349,             0.19657,             0.14131,            0.058777,            0.068993,            0.057489,            0.003862,            0.003862,            0.003862
                  64,            0.042402,            0.075719,            0.038885,             0.63494,              0.1652,             0.19447,              0.1342,            0.058571,            0.068886,            0.056244,            0.003763,            0.003763,            0.003763
                  65,            0.043444,             0.06837,               0.041,             0.63896,              0.1756,             0.19764,             0.13939,            0.057756,            0.068787,            0.055594,            0.003664,            0.003664,            0.003664
                  66,            0.041719,            0.070538,            0.036468,             0.57618,             0.18661,             0.20111,             0.12884,            0.058306,            0.068962,            0.054764,            0.003565,            0.003565,            0.003565
                  67,            0.041595,            0.072099,            0.036461,             0.59666,             0.19061,             0.19216,             0.12295,            0.057188,            0.068047,            0.055457,            0.003466,            0.003466,            0.003466
                  68,            0.041718,            0.069243,            0.038955,              0.5892,             0.18182,             0.19308,              0.1239,             0.05756,            0.066895,            0.055453,            0.003367,            0.003367,            0.003367
                  69,            0.041519,            0.065303,            0.041482,             0.58082,             0.16787,             0.19461,             0.12184,            0.058105,            0.067253,            0.055063,            0.003268,            0.003268,            0.003268
                  70,            0.039149,            0.066043,            0.037209,             0.57484,             0.17238,             0.20013,             0.12465,            0.057681,            0.068008,            0.054861,            0.003169,            0.003169,            0.003169
                  71,            0.039478,            0.064036,            0.038885,             0.64544,             0.17847,             0.19743,             0.12846,             0.05847,            0.068169,            0.054425,             0.00307,             0.00307,             0.00307
                  72,            0.041112,            0.069326,            0.039838,             0.66265,             0.16268,             0.20809,             0.12925,             0.05775,            0.069244,            0.054367,            0.002971,            0.002971,            0.002971
                  73,            0.043029,            0.073134,            0.038859,             0.66533,             0.16143,             0.20396,             0.13048,            0.056421,            0.069359,            0.054678,            0.002872,            0.002872,            0.002872
                  74,            0.040829,            0.074936,            0.035713,             0.66122,             0.15023,             0.20334,              0.1334,             0.05723,            0.069275,            0.054944,            0.002773,            0.002773,            0.002773
                  75,            0.041914,            0.076804,            0.036426,             0.67272,             0.15267,             0.20233,             0.13149,            0.057008,            0.069984,            0.054562,            0.002674,            0.002674,            0.002674
                  76,            0.040419,               0.076,            0.038657,             0.67023,             0.15376,             0.20311,              0.1339,            0.057473,            0.069839,            0.054376,            0.002575,            0.002575,            0.002575
                  77,            0.039981,            0.077729,            0.036588,             0.66152,             0.15499,             0.20557,             0.13411,            0.056551,            0.070282,            0.054459,            0.002476,            0.002476,            0.002476
                  78,            0.039892,            0.071507,            0.038019,             0.66096,             0.14597,             0.21812,             0.14856,            0.056931,            0.071083,            0.054736,            0.002377,            0.002377,            0.002377
                  79,            0.038823,            0.064314,            0.035693,             0.65913,             0.14476,             0.21625,             0.15182,            0.057665,            0.071022,            0.054755,            0.002278,            0.002278,            0.002278
                  80,             0.03635,            0.071101,            0.033039,             0.66479,             0.15152,             0.20472,             0.14037,            0.056086,            0.070778,            0.055167,            0.002179,            0.002179,            0.002179
                  81,            0.038606,            0.069872,            0.032853,             0.66829,             0.15911,             0.20397,             0.14369,            0.055496,            0.070824,            0.055353,             0.00208,             0.00208,             0.00208
                  82,            0.039631,             0.06623,            0.034389,             0.63552,             0.17901,             0.22399,             0.15643,            0.054909,             0.07103,            0.055994,            0.001981,            0.001981,            0.001981
                  83,            0.037509,             0.06763,            0.037152,             0.62643,             0.19958,              0.2239,             0.15757,            0.055534,            0.071579,            0.055936,            0.001882,            0.001882,            0.001882
                  84,            0.037247,            0.061976,            0.039752,             0.62244,             0.20231,             0.21958,             0.15381,            0.057078,            0.071831,            0.055255,            0.001783,            0.001783,            0.001783
                  85,            0.036357,            0.061972,            0.031873,             0.61929,             0.19925,             0.22421,             0.15857,            0.056979,            0.071991,            0.055225,            0.001684,            0.001684,            0.001684
                  86,            0.037192,            0.064334,            0.035103,             0.60212,             0.18601,             0.22377,              0.1557,            0.056432,            0.071991,            0.055734,            0.001585,            0.001585,            0.001585
                  87,            0.038321,            0.079302,            0.033391,             0.59735,             0.17974,             0.22484,             0.15379,            0.055906,            0.071899,             0.05571,            0.001486,            0.001486,            0.001486
                  88,            0.037554,            0.071222,            0.035326,             0.59723,             0.16906,             0.21998,             0.15627,            0.055856,            0.071869,            0.055899,            0.001387,            0.001387,            0.001387
                  89,            0.034478,            0.059365,            0.035458,             0.60629,             0.17913,             0.22309,             0.15711,            0.056089,            0.071457,            0.055484,            0.001288,            0.001288,            0.001288
                  90,            0.036827,            0.067981,            0.036653,             0.60549,              0.1755,             0.23179,             0.15661,            0.055744,            0.071251,            0.054816,            0.001189,            0.001189,            0.001189
                  91,            0.035008,            0.059724,            0.034142,             0.41815,             0.28988,             0.23086,             0.15937,            0.056413,            0.071609,            0.054877,             0.00109,             0.00109,             0.00109
                  92,            0.036289,            0.073344,            0.034339,             0.41622,             0.28987,             0.21996,             0.15798,            0.056005,            0.071724,            0.055261,            0.000991,            0.000991,            0.000991
                  93,            0.035078,            0.067644,            0.033466,             0.42634,              0.2805,             0.22919,             0.16173,            0.056381,            0.072243,            0.055023,            0.000892,            0.000892,            0.000892
                  94,            0.037322,            0.068521,            0.032733,             0.59653,             0.17302,             0.22839,             0.16127,            0.056433,            0.072876,            0.055115,            0.000793,            0.000793,            0.000793
                  95,            0.033767,            0.057056,            0.036639,             0.62301,             0.18446,             0.22935,             0.16205,            0.056487,             0.07296,            0.055066,            0.000694,            0.000694,            0.000694
                  96,            0.035921,             0.06575,            0.034854,             0.62335,             0.18642,             0.21896,             0.15556,            0.056466,            0.073029,            0.055811,            0.000595,            0.000595,            0.000595
                  97,            0.036421,            0.076759,            0.034898,             0.60954,             0.18857,             0.22853,             0.16017,            0.056447,            0.072945,            0.055795,            0.000496,            0.000496,            0.000496
                  98,            0.036897,            0.070921,             0.03454,             0.60952,              0.1822,             0.22881,             0.16407,            0.056586,             0.07296,            0.055258,            0.000397,            0.000397,            0.000397
                  99,            0.037789,            0.081351,            0.034074,             0.61372,             0.18743,             0.22985,             0.16239,            0.056289,            0.072968,            0.055496,            0.000298,            0.000298,            0.000298
