               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.073057,             0.14558,             0.02256,             0.17002,             0.32891,             0.14681,            0.053126,            0.074735,             0.13602,             0.02646,           0.0091585,           0.0091585,           0.0091585
                  19,            0.066954,             0.12403,            0.022012,             0.18931,             0.33511,             0.15717,            0.068065,            0.074369,             0.13641,            0.024741,            0.009109,            0.009109,            0.009109
                  20,            0.070191,             0.12331,            0.020698,             0.33382,             0.28588,             0.26161,               0.114,            0.067505,             0.14286,            0.024813,           0.0090595,           0.0090595,           0.0090595
                  21,             0.06217,             0.13145,            0.021697,             0.33142,             0.33099,             0.20115,            0.081225,            0.071529,             0.14106,            0.025654,             0.00901,             0.00901,             0.00901
                  22,            0.065121,              0.1169,            0.022458,             0.30864,             0.36875,             0.21906,            0.098209,            0.068094,             0.13919,            0.026379,           0.0089605,           0.0089605,           0.0089605
                  23,            0.066149,             0.12913,             0.02103,             0.36083,             0.36933,             0.26671,             0.11708,            0.067304,             0.13735,            0.026797,            0.008911,            0.008911,            0.008911
                  24,            0.064105,             0.12976,            0.021724,             0.27348,             0.28679,             0.18561,            0.088901,            0.072658,             0.14266,            0.028294,           0.0088615,           0.0088615,           0.0088615
                  25,            0.063328,             0.12731,            0.019772,             0.27676,             0.32652,             0.23833,             0.11184,            0.064601,             0.14709,             0.02829,            0.008812,            0.008812,            0.008812
                  26,            0.061474,             0.14039,            0.021716,             0.40313,             0.35239,             0.22919,             0.10798,            0.065468,             0.15338,            0.027639,           0.0087625,           0.0087625,           0.0087625
                  27,            0.060922,             0.13816,            0.019382,              0.2567,             0.34422,             0.24037,              0.1159,            0.065502,               0.144,            0.026123,            0.008713,            0.008713,            0.008713
                  28,            0.061459,             0.11698,            0.021341,             0.29322,             0.36946,             0.26837,              0.1263,            0.064041,             0.13939,            0.025667,           0.0086635,           0.0086635,           0.0086635
                  29,             0.06004,             0.12314,             0.02129,             0.28251,             0.30559,             0.20219,            0.087208,            0.066775,             0.14466,            0.025975,            0.008614,            0.008614,            0.008614
                  30,            0.060624,             0.13104,            0.022138,             0.35908,             0.37546,             0.27717,             0.12529,            0.062242,             0.14016,             0.02532,           0.0085645,           0.0085645,           0.0085645
                  31,            0.061056,             0.13383,            0.020807,             0.34243,             0.39458,             0.28185,             0.13445,             0.06498,             0.14072,            0.025073,            0.008515,            0.008515,            0.008515
                  32,            0.056059,             0.11646,            0.020433,             0.38957,             0.31172,             0.25996,             0.11854,            0.063391,             0.14965,            0.025353,           0.0084655,           0.0084655,           0.0084655
                  33,            0.059207,             0.12826,            0.020291,             0.38417,             0.36679,             0.28971,             0.14071,             0.06143,             0.14516,            0.025559,            0.008416,            0.008416,            0.008416
                  34,            0.057491,             0.10698,            0.020125,             0.31504,              0.3462,              0.2564,             0.11282,            0.063839,             0.14664,            0.024782,           0.0083665,           0.0083665,           0.0083665
                  35,            0.057644,             0.13027,            0.018676,             0.37355,             0.42422,             0.25663,             0.11625,            0.064336,             0.14814,            0.024358,            0.008317,            0.008317,            0.008317
                  36,              0.0577,              0.1179,            0.019694,             0.46958,             0.38505,             0.32705,             0.17254,            0.058638,             0.14793,            0.024549,           0.0082675,           0.0082675,           0.0082675
                  37,            0.054651,             0.12024,            0.019649,             0.40459,             0.40486,             0.29009,             0.13923,            0.060893,             0.15052,            0.024754,            0.008218,            0.008218,            0.008218
                  38,            0.055144,             0.10544,            0.018373,             0.37331,               0.362,             0.26677,             0.11511,            0.064998,             0.14727,            0.024097,           0.0081685,           0.0081685,           0.0081685
                  39,             0.05873,             0.12699,            0.019387,             0.46132,             0.39035,             0.32897,              0.1765,            0.057698,             0.15039,            0.024697,            0.008119,            0.008119,            0.008119
                  40,            0.053086,             0.11498,             0.01873,             0.42154,             0.38305,             0.32545,             0.15011,             0.06136,             0.14764,            0.024427,           0.0080695,           0.0080695,           0.0080695
                  41,            0.057208,             0.13122,            0.016276,             0.40057,             0.39423,             0.32499,             0.15779,            0.062013,             0.15273,            0.024139,             0.00802,             0.00802,             0.00802
                  42,            0.058345,             0.11787,            0.018754,             0.42296,             0.37379,             0.30002,             0.14645,            0.063008,             0.15461,            0.024852,           0.0079705,           0.0079705,           0.0079705
                  43,            0.055441,             0.11826,            0.018026,             0.37246,             0.42195,             0.34069,             0.17666,            0.058316,             0.15626,            0.024537,            0.007921,            0.007921,            0.007921
                  44,            0.053841,              0.1315,            0.017505,             0.39521,             0.34119,             0.32812,             0.16279,            0.059894,             0.14831,            0.024844,           0.0078715,           0.0078715,           0.0078715
                  45,            0.052513,             0.12767,            0.016614,             0.37322,              0.3783,             0.29752,             0.13695,            0.061268,             0.14902,            0.025359,            0.007822,            0.007822,            0.007822
                  46,            0.052899,              0.1081,            0.018694,             0.34937,             0.36554,             0.26367,             0.13522,            0.059824,             0.14969,             0.02429,           0.0077725,           0.0077725,           0.0077725
                  47,            0.054266,             0.11315,            0.018783,             0.33793,             0.40286,             0.33114,             0.17389,            0.061418,             0.15448,            0.025488,            0.007723,            0.007723,            0.007723
                  48,            0.052751,             0.13124,            0.019202,             0.35808,             0.35353,              0.2972,             0.15066,            0.061805,             0.15617,             0.02535,           0.0076735,           0.0076735,           0.0076735
                  49,            0.053732,             0.11087,            0.016157,             0.32086,             0.38029,             0.30358,             0.16251,            0.060972,             0.16001,            0.026471,            0.007624,            0.007624,            0.007624
                  50,            0.051925,             0.12319,            0.017287,             0.31303,             0.44946,               0.322,             0.17243,            0.059344,             0.15649,            0.025653,           0.0075745,           0.0075745,           0.0075745
                  51,            0.053164,             0.11981,             0.01794,             0.32814,             0.39968,             0.29433,             0.15218,            0.061341,             0.15509,            0.025554,            0.007525,            0.007525,            0.007525
                  52,            0.052222,             0.11641,            0.020347,             0.36073,             0.35451,             0.32182,             0.17253,            0.059895,             0.15302,            0.026285,           0.0074755,           0.0074755,           0.0074755
                  53,            0.048548,             0.11114,            0.016605,             0.42725,             0.33456,             0.30356,             0.16284,            0.061568,             0.15197,            0.024308,            0.007426,            0.007426,            0.007426
                  54,            0.052077,             0.11386,            0.018043,             0.54227,             0.36008,             0.35734,             0.18755,            0.060007,             0.15023,            0.024287,           0.0073765,           0.0073765,           0.0073765
                  55,            0.052986,             0.11577,            0.017181,             0.34865,             0.42569,             0.34471,             0.18252,            0.059837,             0.15072,            0.024926,            0.007327,            0.007327,            0.007327
                  56,            0.049015,             0.10781,             0.01709,             0.56548,             0.31618,              0.3419,             0.17382,            0.062629,             0.15022,            0.025338,           0.0072775,           0.0072775,           0.0072775
                  57,            0.050866,             0.10551,            0.017256,              0.3928,             0.41332,             0.36435,             0.18952,            0.058711,             0.15281,            0.024464,            0.007228,            0.007228,            0.007228
                  58,            0.052356,             0.11528,            0.017366,             0.60295,             0.35083,             0.35198,             0.19578,             0.05823,             0.15346,             0.02393,           0.0071785,           0.0071785,           0.0071785
                  59,            0.050471,             0.10456,            0.015235,             0.45014,             0.36883,             0.34206,             0.17683,            0.060259,             0.15536,            0.023847,            0.007129,            0.007129,            0.007129
                  60,            0.052247,             0.11896,            0.015348,             0.42118,             0.37269,             0.34896,             0.17815,            0.060153,             0.15501,             0.02428,           0.0070795,           0.0070795,           0.0070795
                  61,            0.050942,             0.10426,            0.015973,             0.33336,             0.35356,              0.2872,             0.15167,            0.064613,             0.15826,            0.023635,             0.00703,             0.00703,             0.00703
                  62,            0.053145,             0.10116,            0.015608,             0.37942,             0.32843,             0.30976,             0.17423,            0.060619,             0.15543,            0.024778,           0.0069805,           0.0069805,           0.0069805
                  63,             0.05136,              0.1116,            0.015797,             0.51584,             0.34476,             0.36347,             0.18052,            0.059167,             0.15584,            0.023385,            0.006931,            0.006931,            0.006931
                  64,            0.047624,            0.099998,            0.014367,             0.37127,             0.37091,             0.33537,             0.17345,            0.059824,             0.15518,            0.023665,           0.0068815,           0.0068815,           0.0068815
                  65,            0.052066,             0.11465,            0.018256,             0.46874,             0.33844,             0.34764,             0.19238,            0.057576,             0.15663,            0.023682,            0.006832,            0.006832,            0.006832
                  66,            0.050293,             0.12467,            0.014736,             0.46704,             0.31346,             0.33095,             0.17937,            0.059734,             0.15828,            0.023926,           0.0067825,           0.0067825,           0.0067825
                  67,            0.048843,             0.12452,            0.016629,             0.49695,             0.32853,             0.34804,             0.18504,            0.059692,              0.1582,            0.023561,            0.006733,            0.006733,            0.006733
                  68,            0.051577,             0.10792,            0.016045,             0.47072,             0.33031,             0.33602,             0.18643,            0.058756,             0.15984,            0.024009,           0.0066835,           0.0066835,           0.0066835
                  69,            0.048047,             0.10726,            0.014568,             0.44176,             0.35408,              0.3423,             0.18345,            0.059343,             0.15708,            0.024312,            0.006634,            0.006634,            0.006634
                  70,            0.049561,             0.10249,            0.016147,             0.51277,             0.32497,             0.32817,             0.18429,            0.058928,             0.15784,            0.025043,           0.0065845,           0.0065845,           0.0065845
                  71,            0.051366,             0.11179,            0.015033,             0.51643,             0.31389,             0.34346,             0.18265,            0.058753,             0.15706,             0.02476,            0.006535,            0.006535,            0.006535
                  72,            0.046658,              0.1029,            0.015097,             0.45816,             0.34954,             0.33067,             0.19452,             0.05825,             0.15774,             0.02493,           0.0064855,           0.0064855,           0.0064855
                  73,             0.04898,             0.10776,            0.014341,             0.45512,             0.35645,             0.34166,             0.19586,            0.058252,             0.15897,            0.024948,            0.006436,            0.006436,            0.006436
                  74,             0.04838,             0.11378,            0.016717,             0.56225,             0.27916,              0.3208,             0.18047,            0.059887,             0.15805,            0.026605,           0.0063865,           0.0063865,           0.0063865
                  75,            0.047138,             0.10238,            0.014627,             0.62215,             0.28574,             0.34032,             0.18315,            0.060224,             0.15802,            0.024562,            0.006337,            0.006337,            0.006337
                  76,            0.050389,             0.11004,            0.015026,             0.41995,             0.34728,             0.34301,             0.19562,            0.057575,             0.15971,            0.024267,           0.0062875,           0.0062875,           0.0062875
                  77,            0.045155,             0.10623,            0.014308,             0.41005,              0.3464,             0.34186,             0.17566,            0.061031,             0.16142,            0.024138,            0.006238,            0.006238,            0.006238
                  78,            0.050105,             0.11331,            0.014417,             0.33877,             0.39396,             0.34103,             0.17569,            0.060123,             0.16226,            0.024387,           0.0061885,           0.0061885,           0.0061885
                  79,            0.048174,             0.10587,             0.01442,             0.45733,             0.33208,             0.34484,              0.1965,            0.058525,             0.16281,            0.024364,            0.006139,            0.006139,            0.006139
                  80,             0.04535,             0.10253,            0.015077,             0.36871,             0.41026,             0.35688,             0.20368,            0.056645,             0.15918,            0.024141,           0.0060895,           0.0060895,           0.0060895
                  81,            0.047377,            0.099517,            0.015594,             0.38017,              0.3796,             0.33195,             0.17228,            0.059665,             0.16148,            0.024497,             0.00604,             0.00604,             0.00604
                  82,            0.046196,            0.099298,            0.012983,             0.39757,             0.35669,             0.32577,             0.17967,            0.058231,             0.16356,            0.024603,           0.0059905,           0.0059905,           0.0059905
                  83,            0.046369,            0.094801,            0.014012,             0.40954,             0.34611,             0.32307,             0.16758,            0.060587,              0.1624,            0.024692,            0.005941,            0.005941,            0.005941
                  84,            0.048732,             0.11091,            0.013688,             0.47042,             0.36082,             0.35446,             0.19692,            0.057338,             0.15928,            0.024425,           0.0058915,           0.0058915,           0.0058915
                  85,            0.043998,             0.10364,            0.013333,             0.42355,             0.35295,             0.34501,             0.18124,            0.059116,             0.16018,            0.024021,            0.005842,            0.005842,            0.005842
                  86,            0.044614,             0.10168,            0.014189,             0.49797,             0.32514,             0.35197,             0.18589,            0.058825,             0.16013,            0.024442,           0.0057925,           0.0057925,           0.0057925
                  87,            0.046716,              0.1139,            0.013327,             0.49188,             0.34523,             0.35215,              0.1986,             0.05707,             0.15836,            0.024573,            0.005743,            0.005743,            0.005743
                  88,            0.043485,            0.097199,            0.012938,             0.49037,             0.33487,             0.34892,             0.18895,            0.059106,             0.15945,            0.023964,           0.0056935,           0.0056935,           0.0056935
                  89,            0.046512,             0.10627,            0.012452,             0.52969,             0.35354,             0.36846,             0.20418,            0.057152,             0.15952,            0.023617,            0.005644,            0.005644,            0.005644
                  90,            0.046157,             0.10869,            0.013314,             0.51246,             0.35028,             0.35038,             0.19722,            0.058476,              0.1597,            0.024226,           0.0055945,           0.0055945,           0.0055945
                  91,            0.045766,            0.098647,            0.012186,             0.46941,             0.35574,             0.35567,               0.197,             0.05802,             0.15962,            0.023888,            0.005545,            0.005545,            0.005545
                  92,            0.045529,            0.094645,            0.012034,             0.48563,             0.33707,             0.35329,             0.19108,            0.057788,             0.15933,            0.024387,           0.0054955,           0.0054955,           0.0054955
                  93,            0.046347,             0.10664,            0.013529,             0.46584,              0.3297,             0.33988,             0.17775,            0.061108,               0.158,            0.024681,            0.005446,            0.005446,            0.005446
                  94,            0.044778,             0.10324,            0.012023,             0.48523,             0.32906,             0.35709,             0.19646,             0.05743,             0.15664,             0.02445,           0.0053965,           0.0053965,           0.0053965
                  95,            0.043707,             0.09532,            0.013159,             0.35356,             0.42627,             0.35149,             0.19911,            0.058346,             0.15905,            0.024738,            0.005347,            0.005347,            0.005347
                  96,            0.044289,            0.091929,            0.012754,             0.44295,             0.34636,             0.35143,             0.19919,            0.058552,             0.15895,            0.024743,           0.0052975,           0.0052975,           0.0052975
                  97,             0.04486,            0.098101,            0.012755,             0.35919,             0.43482,             0.35144,              0.2066,            0.057231,             0.16026,            0.024933,            0.005248,            0.005248,            0.005248
                  98,            0.043298,             0.10644,            0.012741,             0.34593,              0.3741,             0.32432,             0.18423,            0.058837,             0.15884,            0.025089,           0.0051985,           0.0051985,           0.0051985
                  99,            0.042427,            0.081596,            0.012111,              0.4254,             0.33403,             0.34789,              0.1994,            0.058849,             0.15957,            0.025407,            0.005149,            0.005149,            0.005149
                 100,            0.044317,            0.098306,            0.011719,              0.3872,             0.37429,             0.35518,             0.20371,            0.057284,             0.15929,            0.025377,           0.0050995,           0.0050995,           0.0050995
                 101,            0.043031,            0.095135,            0.010707,             0.50757,             0.32708,             0.36234,             0.19878,            0.058404,             0.15954,             0.02487,             0.00505,             0.00505,             0.00505
                 102,            0.043815,            0.091762,            0.013655,             0.40769,             0.36965,             0.35462,              0.2039,            0.058414,             0.16227,            0.025178,           0.0050005,           0.0050005,           0.0050005
                 103,            0.044453,            0.098298,            0.011019,             0.43236,             0.36294,             0.35492,              0.2063,            0.057631,             0.16448,            0.025352,            0.004951,            0.004951,            0.004951
                 104,            0.042656,            0.097274,            0.011852,             0.43373,             0.34759,             0.34911,             0.20994,            0.057087,             0.16315,            0.025343,           0.0049015,           0.0049015,           0.0049015
                 105,            0.044126,            0.099819,            0.012608,             0.44919,             0.34656,             0.36105,             0.21397,            0.057005,             0.16534,            0.025508,            0.004852,            0.004852,            0.004852
                 106,            0.044548,                0.11,             0.01146,             0.39477,             0.39695,             0.35332,             0.19917,            0.057303,             0.16611,            0.026459,           0.0048025,           0.0048025,           0.0048025
                 107,            0.042931,            0.096976,            0.012382,              0.4712,             0.34964,             0.35591,             0.20165,            0.058269,             0.17022,            0.027449,            0.004753,            0.004753,            0.004753
                 108,            0.046133,             0.10957,            0.010093,             0.45307,              0.3509,             0.33944,             0.20494,            0.056322,             0.16577,            0.027478,           0.0047035,           0.0047035,           0.0047035
                 109,            0.043123,            0.096312,            0.012181,              0.4302,              0.3748,             0.34976,             0.19879,             0.05752,             0.16732,            0.026572,            0.004654,            0.004654,            0.004654
                 110,            0.042676,             0.10095,            0.011642,             0.44996,             0.35014,             0.35172,             0.19814,            0.057959,             0.16802,            0.026856,           0.0046045,           0.0046045,           0.0046045
                 111,             0.04179,             0.10441,             0.01113,             0.39928,              0.3554,             0.34684,             0.19793,            0.057327,             0.16858,            0.027531,            0.004555,            0.004555,            0.004555
                 112,            0.039491,            0.095758,            0.010662,             0.35748,             0.41477,             0.34524,             0.19806,             0.05803,             0.16875,            0.028823,           0.0045055,           0.0045055,           0.0045055
                 113,            0.041941,             0.08648,            0.010857,              0.3653,             0.37603,             0.33484,             0.19582,            0.057588,             0.16992,             0.02842,            0.004456,            0.004456,            0.004456
                 114,            0.042301,            0.092527,            0.011095,             0.36169,             0.40804,             0.35008,             0.19827,            0.058256,             0.16966,            0.027225,           0.0044065,           0.0044065,           0.0044065
                 115,            0.042056,             0.10149,            0.010674,             0.35766,             0.39888,             0.34268,             0.19655,            0.057951,             0.17049,            0.027561,            0.004357,            0.004357,            0.004357
                 116,            0.044003,            0.095924,            0.011371,             0.36426,             0.40454,             0.33766,             0.19927,            0.057486,             0.17179,            0.027541,           0.0043075,           0.0043075,           0.0043075
                 117,             0.04278,            0.089981,            0.010435,             0.37723,             0.42026,             0.34439,             0.20198,            0.058068,             0.17329,            0.027279,            0.004258,            0.004258,            0.004258
                 118,            0.042022,             0.10169,            0.010759,             0.34772,             0.37821,             0.33256,              0.1953,            0.057304,              0.1736,            0.028109,           0.0042085,           0.0042085,           0.0042085
                 119,            0.044032,             0.10439,            0.010579,              0.3712,              0.3982,             0.33656,             0.19875,            0.057809,             0.17381,            0.028857,            0.004159,            0.004159,            0.004159
                 120,            0.039762,            0.096431,            0.010453,             0.34014,             0.42879,             0.33826,             0.19494,            0.057966,             0.17236,            0.028656,           0.0041095,           0.0041095,           0.0041095
                 121,             0.04222,            0.080878,           0.0099308,             0.38364,             0.41617,             0.35177,             0.20399,            0.056733,              0.1722,            0.028185,             0.00406,             0.00406,             0.00406
                 122,            0.043752,            0.090653,            0.010047,             0.35206,             0.40292,             0.33965,             0.19377,            0.058612,             0.17217,            0.029075,           0.0040105,           0.0040105,           0.0040105
                 123,            0.040083,            0.089991,            0.010256,             0.37984,             0.35244,             0.33798,             0.19781,            0.057694,             0.17197,            0.029362,            0.003961,            0.003961,            0.003961
                 124,            0.040076,            0.094681,            0.010858,             0.41738,             0.35202,             0.33717,             0.19743,            0.057463,             0.17133,            0.029399,           0.0039115,           0.0039115,           0.0039115
                 125,            0.040198,            0.088404,            0.010273,             0.37752,              0.3787,             0.33446,             0.19501,            0.058537,             0.16842,            0.029408,            0.003862,            0.003862,            0.003862
                 126,            0.041794,            0.095194,           0.0098078,             0.38451,             0.38726,              0.3411,             0.19605,            0.057755,             0.16904,             0.02863,           0.0038125,           0.0038125,           0.0038125
                 127,            0.040718,             0.09581,           0.0089978,             0.39303,             0.40225,             0.35148,             0.20017,            0.056816,             0.16927,            0.028591,            0.003763,            0.003763,            0.003763
                 128,            0.038928,            0.082406,            0.010131,             0.40282,             0.36168,             0.35017,             0.20437,            0.056694,             0.16889,            0.028265,           0.0037135,           0.0037135,           0.0037135
                 129,            0.041149,            0.091114,           0.0087991,             0.44179,             0.34144,             0.35335,             0.20222,            0.057308,             0.16948,            0.027935,            0.003664,            0.003664,            0.003664
                 130,            0.040556,            0.089052,           0.0095734,             0.38436,             0.37971,             0.34923,             0.19868,            0.057771,             0.17013,            0.028389,           0.0036145,           0.0036145,           0.0036145
                 131,            0.039084,            0.089578,           0.0098241,             0.40982,             0.35389,             0.34212,             0.19488,            0.058091,             0.17222,            0.029256,            0.003565,            0.003565,            0.003565
                 132,            0.041609,            0.082629,            0.010171,              0.4091,             0.36883,             0.34413,             0.20021,            0.056947,             0.17135,            0.029513,           0.0035155,           0.0035155,           0.0035155
                 133,            0.040974,             0.10068,           0.0092326,             0.39101,             0.40214,             0.34916,             0.19796,            0.057725,             0.17033,            0.029581,            0.003466,            0.003466,            0.003466
                 134,            0.041364,            0.095999,            0.010418,             0.37684,             0.40004,             0.34607,             0.20591,            0.056353,             0.17027,            0.029031,           0.0034165,           0.0034165,           0.0034165
                 135,            0.037733,            0.077088,           0.0091576,             0.38764,             0.38894,              0.3454,             0.19649,            0.057151,             0.17132,            0.028878,            0.003367,            0.003367,            0.003367
                 136,            0.039669,             0.09183,           0.0091194,             0.38906,             0.42193,              0.3605,             0.20963,            0.056549,             0.17083,            0.027885,           0.0033175,           0.0033175,           0.0033175
                 137,            0.040367,            0.092777,           0.0087236,             0.35377,             0.42114,             0.35303,             0.20892,            0.056342,             0.17147,            0.027871,            0.003268,            0.003268,            0.003268
                 138,            0.041576,            0.099055,           0.0096138,             0.40318,             0.39916,             0.35883,             0.21306,            0.055998,             0.17097,            0.027987,           0.0032185,           0.0032185,           0.0032185
                 139,            0.040396,            0.099665,           0.0098375,             0.37898,               0.411,             0.35464,             0.21501,            0.056265,             0.17199,            0.028814,            0.003169,            0.003169,            0.003169
                 140,            0.040684,            0.095264,           0.0095823,             0.40515,             0.36593,             0.35566,             0.21014,            0.056596,             0.17457,            0.029259,           0.0031195,           0.0031195,           0.0031195
                 141,            0.040145,            0.088199,            0.010084,             0.40578,             0.37153,             0.35007,             0.20935,            0.056905,             0.17208,            0.029218,             0.00307,             0.00307,             0.00307
                 142,            0.038635,            0.087526,           0.0083502,             0.39416,             0.37843,              0.3448,             0.20575,            0.056752,             0.17419,            0.029195,           0.0030205,           0.0030205,           0.0030205
                 143,            0.039497,            0.085119,            0.009013,             0.39103,             0.36569,             0.33923,             0.20689,             0.05616,             0.17562,            0.029433,            0.002971,            0.002971,            0.002971
                 144,             0.03873,            0.089369,            0.010111,             0.35573,             0.37524,             0.33207,             0.20146,            0.056563,             0.17643,             0.03018,           0.0029215,           0.0029215,           0.0029215
                 145,            0.038016,            0.088498,           0.0081109,             0.36898,             0.39936,             0.33288,             0.20112,            0.056884,             0.17839,            0.030144,            0.002872,            0.002872,            0.002872
                 146,            0.038779,            0.088102,           0.0091247,             0.35127,             0.37332,             0.32131,             0.19596,            0.057101,             0.17989,             0.03093,           0.0028225,           0.0028225,           0.0028225
                 147,            0.037196,            0.089636,           0.0085086,             0.38758,             0.38927,             0.33558,             0.20235,            0.057332,             0.18019,            0.030333,            0.002773,            0.002773,            0.002773
                 148,            0.039068,            0.089746,           0.0080098,             0.39129,             0.38099,             0.33621,             0.20462,            0.056593,             0.17956,            0.029908,           0.0027235,           0.0027235,           0.0027235
                 149,            0.038461,            0.085826,           0.0082452,             0.41635,             0.37588,             0.34506,             0.20609,            0.056967,             0.17784,            0.027834,            0.002674,            0.002674,            0.002674
                 150,            0.040207,             0.10172,           0.0085073,             0.42519,             0.39246,             0.35886,             0.21454,            0.056301,             0.17616,            0.027184,           0.0026245,           0.0026245,           0.0026245
                 151,            0.039134,            0.085871,           0.0078982,             0.43887,             0.38921,             0.35373,             0.21146,              0.0567,             0.17663,            0.027335,            0.002575,            0.002575,            0.002575
                 152,            0.036589,            0.082678,           0.0084796,             0.43927,             0.37641,              0.3534,             0.21386,            0.056051,             0.17608,            0.026949,           0.0025255,           0.0025255,           0.0025255
                 153,            0.041435,            0.093457,           0.0084044,              0.4321,             0.37103,             0.35189,             0.21403,            0.055955,             0.17538,            0.026752,            0.002476,            0.002476,            0.002476
                 154,            0.040491,            0.095002,           0.0084649,             0.44018,             0.36054,             0.34665,             0.20794,            0.056419,             0.17685,            0.026986,           0.0024265,           0.0024265,           0.0024265
                 155,            0.039035,            0.089105,           0.0080217,             0.40405,             0.37499,             0.34667,             0.20938,            0.055796,             0.17283,            0.028083,            0.002377,            0.002377,            0.002377
                 156,            0.038031,            0.091774,           0.0080847,             0.45718,             0.36499,             0.34625,             0.21415,            0.055608,             0.17142,            0.028556,           0.0023275,           0.0023275,           0.0023275
                 157,            0.037468,            0.083414,           0.0077447,             0.46136,             0.36328,             0.34738,             0.21134,            0.055891,              0.1733,            0.028727,            0.002278,            0.002278,            0.002278
                 158,            0.038796,            0.093997,            0.008461,             0.44498,               0.353,             0.34614,             0.21375,            0.056012,             0.17521,            0.028598,           0.0022285,           0.0022285,           0.0022285
                 159,            0.037177,            0.083525,           0.0076056,             0.43948,             0.35027,             0.34401,             0.21438,             0.05627,             0.17627,            0.028298,            0.002179,            0.002179,            0.002179
                 160,            0.036518,            0.080827,           0.0083401,             0.43984,              0.3371,             0.34397,             0.20877,            0.056718,             0.17868,            0.028844,           0.0021295,           0.0021295,           0.0021295
                 161,            0.037011,            0.087623,           0.0080571,             0.43542,             0.33872,             0.33659,             0.20802,            0.056556,             0.17872,            0.029311,             0.00208,             0.00208,             0.00208
                 162,            0.035882,            0.080286,           0.0081867,             0.43015,             0.32931,             0.33305,             0.20452,            0.056814,             0.17991,            0.029642,           0.0020305,           0.0020305,           0.0020305
                 163,            0.037666,            0.088796,           0.0073893,             0.45936,             0.32422,             0.33677,                0.21,            0.056833,             0.17903,            0.029947,            0.001981,            0.001981,            0.001981
