               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  33,            0.065135,             0.12721,            0.017068,             0.38946,             0.33634,             0.25738,            0.095387,            0.068952,             0.11032,            0.025534,            0.007888,            0.007888,            0.007888
                  34,            0.060045,             0.10615,            0.017326,             0.24097,             0.33377,             0.19737,              0.0883,            0.073628,             0.09024,            0.025204,            0.007822,            0.007822,            0.007822
                  35,            0.063375,             0.10948,            0.016476,             0.31765,             0.34032,             0.20542,             0.10183,             0.06902,             0.09668,            0.026569,            0.007756,            0.007756,            0.007756
                  36,            0.063474,             0.11208,            0.017066,             0.32576,             0.32894,             0.24537,             0.11754,            0.065276,            0.097443,            0.027342,             0.00769,             0.00769,             0.00769
                  37,            0.060598,             0.10263,            0.016654,             0.31765,             0.28553,             0.24237,             0.11424,            0.067168,             0.09549,            0.027626,            0.007624,            0.007624,            0.007624
                  38,            0.062062,             0.11493,            0.015201,              0.4498,             0.28962,             0.27097,             0.12856,            0.063936,             0.11215,            0.027631,            0.007558,            0.007558,            0.007558
                  39,            0.058677,              0.1219,            0.015512,             0.39525,             0.32698,             0.25827,              0.1319,            0.063366,            0.098587,             0.02693,            0.007492,            0.007492,            0.007492
                  40,            0.061343,             0.11405,            0.015992,             0.47508,             0.31976,             0.28679,             0.13721,            0.063375,            0.095734,            0.027594,            0.007426,            0.007426,            0.007426
                  41,            0.061217,             0.11757,            0.017388,             0.44547,             0.31251,             0.28663,             0.14003,             0.06274,            0.098358,            0.026958,             0.00736,             0.00736,             0.00736
                  42,            0.058214,             0.11808,            0.016436,             0.49378,             0.32186,              0.2251,             0.10969,            0.064285,             0.11555,            0.025438,            0.007294,            0.007294,            0.007294
                  43,             0.05707,             0.10789,            0.015839,             0.44227,             0.34794,             0.26063,                0.12,            0.064464,            0.099991,            0.025722,            0.007228,            0.007228,            0.007228
                  44,            0.056482,            0.099834,            0.016869,             0.41396,             0.36768,             0.33804,             0.16645,            0.061086,            0.096863,            0.025589,            0.007162,            0.007162,            0.007162
                  45,            0.057371,             0.10311,            0.014428,             0.40477,             0.37399,             0.32914,             0.17179,            0.060485,            0.095093,            0.026161,            0.007096,            0.007096,            0.007096
                  46,            0.056656,             0.10192,            0.014855,             0.40492,               0.377,             0.33029,             0.17288,            0.060989,            0.097412,            0.025333,             0.00703,             0.00703,             0.00703
                  47,             0.05419,            0.099502,            0.016606,             0.36521,             0.37799,             0.33401,              0.1569,            0.064784,            0.095367,            0.025452,            0.006964,            0.006964,            0.006964
                  48,            0.052797,             0.11415,            0.014711,             0.45151,             0.36056,              0.3061,             0.14319,            0.064461,            0.097153,            0.025351,            0.006898,            0.006898,            0.006898
                  49,            0.057716,             0.10757,            0.012784,             0.42171,             0.36169,             0.32638,             0.16089,             0.06214,            0.096375,            0.025136,            0.006832,            0.006832,            0.006832
                  50,            0.052258,              0.1123,            0.016339,             0.47027,             0.39468,             0.31824,             0.15579,            0.060914,            0.098785,            0.024541,            0.006766,            0.006766,            0.006766
                  51,            0.055272,             0.12278,            0.014296,             0.43938,             0.38801,             0.34487,             0.18806,            0.058236,            0.098328,            0.025154,              0.0067,              0.0067,              0.0067
                  52,            0.050729,            0.091148,            0.014657,             0.39073,             0.34192,             0.31697,             0.15559,            0.063321,             0.10139,            0.024884,            0.006634,            0.006634,            0.006634
                  53,            0.050878,             0.10107,            0.012196,             0.56401,              0.3155,             0.35883,             0.17499,            0.061771,              0.1021,            0.024156,            0.006568,            0.006568,            0.006568
                  54,            0.052511,            0.095234,            0.012506,             0.43474,             0.36173,              0.3689,             0.19089,            0.060985,            0.098663,            0.024129,            0.006502,            0.006502,            0.006502
                  55,            0.056406,             0.10341,            0.011936,             0.37373,             0.43061,             0.34791,              0.1789,            0.060261,             0.10071,            0.025511,            0.006436,            0.006436,            0.006436
                  56,            0.054912,             0.10402,            0.011844,             0.34576,             0.36687,             0.30382,             0.16076,            0.059972,              0.1051,            0.025978,             0.00637,             0.00637,             0.00637
                  57,             0.05207,             0.10742,            0.012145,             0.33702,             0.44041,             0.35115,             0.17684,            0.059651,            0.099976,            0.025113,            0.006304,            0.006304,            0.006304
                  58,            0.055055,             0.10885,            0.013116,             0.39186,             0.44144,             0.36563,             0.20248,            0.058049,            0.097931,             0.02504,            0.006238,            0.006238,            0.006238
                  59,            0.053033,             0.11759,            0.013311,             0.51913,             0.36359,             0.35421,             0.19791,            0.056815,               0.104,            0.024321,            0.006172,            0.006172,            0.006172
                  60,            0.050301,             0.10557,            0.011807,             0.41481,             0.40401,             0.35289,             0.18336,            0.059293,            0.097809,            0.024966,            0.006106,            0.006106,            0.006106
                  61,            0.051398,            0.098213,             0.01281,             0.35393,             0.40855,             0.32272,             0.17748,            0.058827,             0.10178,            0.026509,             0.00604,             0.00604,             0.00604
                  62,            0.053184,             0.11908,            0.011956,             0.33114,             0.40132,             0.32861,              0.1846,            0.058814,              0.1015,            0.026445,            0.005974,            0.005974,            0.005974
                  63,            0.056119,             0.10586,            0.013603,             0.45006,             0.36235,             0.35261,             0.19641,            0.056721,            0.098221,            0.025685,            0.005908,            0.005908,            0.005908
                  64,             0.05488,             0.11378,            0.010931,             0.39938,             0.38014,             0.33768,             0.18663,            0.059668,             0.10178,            0.026166,            0.005842,            0.005842,            0.005842
                  65,            0.049025,             0.11085,            0.012202,             0.38535,             0.37261,             0.35067,             0.19468,            0.059188,            0.099716,            0.025887,            0.005776,            0.005776,            0.005776
                  66,            0.052494,             0.11256,            0.010621,             0.46614,             0.33431,              0.3493,             0.19232,            0.058356,            0.099594,             0.02726,             0.00571,             0.00571,             0.00571
                  67,            0.049942,              0.1012,            0.013636,             0.44355,             0.32438,             0.34275,             0.19353,            0.059389,             0.10056,            0.027438,            0.005644,            0.005644,            0.005644
                  68,            0.048854,            0.086562,            0.012196,             0.42905,             0.35734,             0.35494,             0.19696,            0.061445,             0.10339,             0.02514,            0.005578,            0.005578,            0.005578
                  69,            0.049482,            0.092972,             0.01089,             0.33069,             0.37462,             0.33781,             0.19192,            0.060208,             0.10201,            0.025397,            0.005512,            0.005512,            0.005512
                  70,            0.047861,             0.11033,            0.010644,             0.51425,               0.324,             0.35491,              0.1972,            0.057642,             0.10248,            0.024747,            0.005446,            0.005446,            0.005446
                  71,            0.048224,             0.11008,            0.010606,             0.40509,             0.37908,             0.36001,              0.2038,            0.057879,            0.099152,            0.025259,             0.00538,             0.00538,             0.00538
                  72,            0.047443,             0.10082,            0.010315,               0.433,             0.35551,             0.35686,             0.19806,             0.05943,             0.10004,            0.026216,            0.005314,            0.005314,            0.005314
                  73,            0.049343,             0.10323,           0.0095205,             0.50347,             0.34443,             0.38283,             0.21166,            0.058515,            0.097336,            0.025525,            0.005248,            0.005248,            0.005248
                  74,            0.046792,            0.091856,             0.01034,             0.56133,             0.32742,             0.38071,             0.21377,            0.058652,            0.098083,            0.024445,            0.005182,            0.005182,            0.005182
                  75,            0.047572,            0.098501,            0.010821,             0.51234,             0.35356,             0.37688,             0.21711,            0.057982,             0.10013,            0.024326,            0.005116,            0.005116,            0.005116
                  76,             0.04809,             0.10603,           0.0097361,             0.45361,             0.37739,             0.37824,             0.20917,            0.059264,            0.099579,            0.024472,             0.00505,             0.00505,             0.00505
