               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12012,             0.11803,            0.040361,           0.0050671,            0.092254,           0.0030306,          0.00071322,             0.12212,            0.076279,            0.042883,              0.0946,              0.0006,              0.0006
                   1,             0.11649,             0.12781,            0.039873,           0.0089469,             0.17046,           0.0057363,           0.0013739,             0.11716,            0.080963,            0.042004,            0.088274,           0.0012743,           0.0012743
                   2,             0.11125,             0.12617,            0.038172,            0.011439,             0.21965,           0.0097786,           0.0021941,             0.11117,            0.086487,            0.040448,            0.081921,           0.0019208,           0.0019208
                   3,              0.1078,             0.14291,            0.037008,            0.032525,             0.08472,            0.020887,           0.0041744,             0.10545,            0.090118,            0.039139,             0.07554,           0.0025396,           0.0025396
                   4,             0.10486,             0.15893,            0.035403,             0.04138,             0.23617,              0.0338,           0.0082881,            0.099709,              0.1113,            0.038205,            0.069131,           0.0031307,           0.0031307
                   5,             0.10091,             0.13629,            0.033528,            0.053325,             0.18269,            0.042778,            0.011979,            0.096667,             0.15067,            0.037454,            0.062694,           0.0036941,           0.0036941
                   6,            0.090398,             0.12345,            0.030459,             0.73469,             0.10732,            0.077763,            0.024601,            0.089535,              0.1232,            0.036639,             0.05623,           0.0042298,           0.0042298
                   7,            0.089868,             0.13295,            0.031451,             0.72912,             0.11545,             0.05675,            0.016733,              0.0907,             0.13663,            0.035669,            0.049738,           0.0047377,           0.0047377
                   8,            0.086772,              0.1216,            0.030002,            0.087702,              0.3462,              0.0805,            0.025861,             0.08989,             0.13469,            0.034232,            0.043218,           0.0052179,           0.0052179
                   9,            0.085457,             0.13642,            0.029825,             0.15347,             0.36882,             0.12622,            0.040143,            0.081892,             0.10841,            0.031897,             0.03667,           0.0056704,           0.0056704
                  10,            0.080605,               0.146,            0.027706,              0.1872,             0.35245,              0.1092,            0.036236,            0.082746,             0.11325,            0.030826,            0.030095,           0.0060952,           0.0060952
                  11,            0.080554,             0.11657,            0.029097,             0.14505,             0.37005,             0.11954,            0.038746,            0.089198,            0.092865,            0.029022,            0.023492,           0.0064923,           0.0064923
                  12,            0.084379,             0.12467,            0.028442,             0.30222,             0.24281,              0.1196,             0.03955,            0.084037,            0.089447,            0.028445,            0.016862,           0.0068616,           0.0068616
                  13,            0.077562,             0.13215,            0.026653,             0.33926,             0.29193,             0.15235,            0.057066,            0.080569,             0.10635,            0.027745,            0.010203,           0.0072032,           0.0072032
                  14,            0.079577,             0.14651,            0.026452,             0.17787,             0.42492,             0.15856,            0.061638,            0.079902,               0.112,            0.027681,            0.007228,            0.007228,            0.007228
                  15,            0.078915,             0.13392,            0.027589,             0.27137,             0.31214,             0.18708,            0.066827,            0.078812,            0.092239,            0.026331,            0.007228,            0.007228,            0.007228
                  16,            0.074904,             0.10924,            0.023638,             0.33742,             0.28174,             0.20183,            0.065681,            0.079739,            0.087158,            0.026161,             0.00703,             0.00703,             0.00703
                  17,            0.073375,             0.13528,            0.022412,             0.20122,             0.36413,             0.18101,            0.068661,            0.079837,             0.10059,             0.02579,            0.006832,            0.006832,            0.006832
                  18,            0.071161,             0.12312,             0.02453,             0.20179,             0.32919,             0.14887,            0.050301,            0.081424,             0.09465,            0.026138,            0.006634,            0.006634,            0.006634
                  19,            0.071214,             0.13052,            0.022296,             0.12774,             0.34299,             0.12652,            0.048413,            0.075829,            0.091782,            0.025122,            0.006436,            0.006436,            0.006436
                  20,            0.073694,              0.1254,            0.020832,             0.18212,             0.36687,             0.19395,            0.073508,            0.073509,            0.089798,             0.02531,            0.006238,            0.006238,            0.006238
                  21,            0.066596,             0.12072,            0.022776,             0.16203,             0.42208,             0.17265,             0.06931,             0.07313,            0.091019,            0.024948,             0.00604,             0.00604,             0.00604
                  22,            0.069637,             0.11874,            0.021886,             0.17353,             0.34312,             0.16495,            0.066944,            0.073614,            0.087036,            0.024348,            0.005842,            0.005842,            0.005842
                  23,            0.068978,             0.12441,            0.018999,             0.21315,             0.36026,             0.18845,            0.081766,            0.070957,            0.089294,            0.024179,            0.005644,            0.005644,            0.005644
                  24,             0.06695,             0.12494,            0.018847,             0.24489,             0.39548,             0.23535,             0.10053,            0.065831,            0.091492,            0.023639,            0.005446,            0.005446,            0.005446
                  25,            0.063226,              0.1208,            0.019215,             0.15745,             0.40325,             0.17081,            0.072468,            0.071093,            0.092499,            0.023685,            0.005248,            0.005248,            0.005248
                  26,             0.06484,             0.12811,            0.019139,             0.21512,             0.40721,              0.2029,            0.095882,            0.067444,            0.090286,            0.023607,             0.00505,             0.00505,             0.00505
                  27,            0.067024,             0.12323,            0.017804,             0.32347,             0.35112,                0.25,             0.11582,            0.064589,            0.088974,            0.023689,            0.004852,            0.004852,            0.004852
                  28,            0.063595,             0.12853,            0.019848,             0.45814,             0.33565,               0.288,              0.1289,            0.062529,            0.087112,            0.023863,            0.004654,            0.004654,            0.004654
                  29,            0.059822,            0.099382,            0.020233,             0.23366,             0.32405,             0.22185,            0.098402,            0.065508,            0.090057,            0.024037,            0.004456,            0.004456,            0.004456
                  30,            0.063105,             0.12034,             0.01919,             0.35854,             0.35409,             0.29963,             0.14906,            0.060819,            0.088425,            0.024902,            0.004258,            0.004258,            0.004258
                  31,            0.058375,             0.11185,            0.020282,             0.33202,             0.39135,             0.30521,             0.14472,            0.060554,            0.090057,            0.024422,             0.00406,             0.00406,             0.00406
                  32,            0.056372,             0.10946,            0.017764,             0.35858,             0.39644,             0.30394,             0.14277,            0.061181,             0.09079,            0.024683,            0.003862,            0.003862,            0.003862
                  33,            0.060774,             0.12152,            0.018013,             0.31883,             0.34736,             0.24073,             0.10833,            0.064445,            0.091232,            0.024609,            0.003664,            0.003664,            0.003664
                  34,            0.057808,             0.10586,            0.017223,             0.37774,             0.32706,             0.25727,             0.12785,            0.062331,            0.089844,            0.025021,            0.003466,            0.003466,            0.003466
                  35,            0.058433,             0.12453,            0.017627,             0.44765,             0.35341,             0.31355,             0.16597,            0.058049,             0.09108,             0.02476,            0.003268,            0.003268,            0.003268
                  36,             0.05886,             0.12986,            0.017268,             0.50453,             0.35512,             0.33441,             0.16502,            0.060088,            0.090775,            0.024417,             0.00307,             0.00307,             0.00307
                  37,            0.058933,             0.13308,            0.018498,             0.49325,             0.36131,             0.30068,             0.14559,            0.061897,            0.095566,            0.024252,            0.002872,            0.002872,            0.002872
                  38,            0.056098,             0.11907,            0.016477,             0.43593,             0.37805,             0.31477,             0.16795,            0.058025,            0.094177,            0.024019,            0.002674,            0.002674,            0.002674
                  39,            0.053669,             0.11432,            0.019695,              0.4998,               0.359,             0.32131,             0.17411,            0.057423,            0.092087,            0.023566,            0.002476,            0.002476,            0.002476
                  40,            0.051851,             0.11501,             0.01854,             0.43622,             0.37621,             0.33447,             0.18075,            0.056908,            0.090607,              0.0239,            0.002278,            0.002278,            0.002278
                  41,            0.053269,             0.10787,            0.017243,             0.41175,             0.34207,             0.33151,             0.18368,            0.057658,            0.091675,            0.024275,             0.00208,             0.00208,             0.00208
                  42,            0.053089,             0.10455,            0.017867,             0.38687,             0.37075,             0.34208,              0.1925,            0.057458,            0.092346,            0.024307,            0.001882,            0.001882,            0.001882
                  43,            0.049583,             0.09681,            0.016599,             0.37028,             0.36416,              0.3441,             0.19727,            0.056796,            0.093109,            0.023932,            0.001684,            0.001684,            0.001684
                  44,            0.051951,             0.11027,            0.016087,             0.38812,             0.39013,             0.34827,             0.20067,            0.056522,            0.093216,            0.023776,            0.001486,            0.001486,            0.001486
                  45,            0.051278,             0.11156,            0.016042,             0.41162,              0.3888,             0.35127,             0.19964,            0.056209,            0.092636,            0.023703,            0.001288,            0.001288,            0.001288
                  46,             0.05012,             0.11219,            0.018153,             0.39397,             0.42259,               0.355,              0.2048,            0.055452,            0.091843,            0.023827,             0.00109,             0.00109,             0.00109
                  47,            0.051069,             0.10455,            0.016027,             0.39901,             0.42797,             0.36201,             0.20755,            0.055387,            0.091446,            0.024033,            0.000892,            0.000892,            0.000892
                  48,            0.048067,            0.098755,            0.018804,             0.40761,             0.42764,             0.36671,             0.21056,            0.055378,            0.091202,            0.023927,            0.000694,            0.000694,            0.000694
                  49,            0.051762,              0.1183,            0.015641,             0.40745,             0.42307,              0.3644,             0.21042,            0.055348,            0.091309,            0.023849,            0.000496,            0.000496,            0.000496
