               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,            0.082694,             0.12681,            0.026068,             0.19297,             0.32995,            0.099093,            0.032022,            0.094392,             0.11201,            0.028139,            0.011452,           0.0084516,           0.0084516
                  14,            0.084709,             0.14161,            0.025779,              0.3484,             0.27583,             0.10978,            0.043793,            0.091902,             0.12108,            0.027699,            0.008614,            0.008614,            0.008614
                  15,            0.080263,             0.13413,            0.027002,             0.16882,             0.33162,             0.15628,            0.060465,            0.086834,            0.095795,             0.02618,            0.008614,            0.008614,            0.008614
                  16,            0.078719,             0.10643,             0.02317,             0.25615,             0.31488,             0.20583,            0.062402,            0.081281,             0.08638,            0.026051,            0.008515,            0.008515,            0.008515
                  17,             0.07587,              0.1336,            0.021831,             0.13591,             0.39206,             0.11489,            0.042789,            0.092109,             0.10739,             0.02541,            0.008416,            0.008416,            0.008416
                  18,            0.076517,             0.12378,            0.024252,             0.52657,             0.20229,              0.1904,            0.071135,            0.076574,            0.094742,            0.025626,            0.008317,            0.008317,            0.008317
                  19,             0.07322,              0.1327,            0.022114,             0.22635,             0.34965,             0.22327,            0.097241,             0.07109,            0.089554,            0.024815,            0.008218,            0.008218,            0.008218
                  20,            0.070581,             0.12463,            0.020539,             0.13028,             0.39838,             0.13334,            0.053073,            0.077218,            0.090057,            0.024619,            0.008119,            0.008119,            0.008119
                  21,            0.068607,             0.11962,             0.02214,             0.22066,             0.30522,             0.17414,            0.064638,            0.073988,            0.087463,            0.024257,             0.00802,             0.00802,             0.00802
                  22,            0.070854,             0.11756,             0.02136,             0.13581,             0.38597,             0.15181,            0.049598,            0.075116,            0.088928,            0.024513,            0.007921,            0.007921,            0.007921
                  23,            0.072442,             0.12282,            0.018638,              0.2547,             0.36879,             0.23317,            0.095019,            0.068189,            0.092453,            0.024092,            0.007822,            0.007822,            0.007822
                  24,            0.066865,             0.12537,             0.01859,             0.16813,             0.37589,             0.16915,            0.070157,            0.073383,             0.09726,            0.023964,            0.007723,            0.007723,            0.007723
                  25,            0.064363,             0.12105,            0.018641,             0.19957,             0.37926,             0.18604,            0.066661,            0.070653,            0.093689,            0.023822,            0.007624,            0.007624,            0.007624
                  26,            0.066555,             0.12932,            0.018672,             0.23115,             0.40211,             0.19203,            0.081062,             0.06769,            0.096161,            0.024124,            0.007525,            0.007525,            0.007525
                  27,            0.068472,             0.12213,            0.017406,             0.33935,             0.34303,             0.24586,             0.10928,            0.064701,            0.089935,             0.02444,            0.007426,            0.007426,            0.007426
                  28,            0.063003,              0.1261,            0.019147,             0.33841,             0.35158,             0.21869,            0.096526,            0.065913,            0.091171,            0.024294,            0.007327,            0.007327,            0.007327
                  29,            0.063166,            0.099404,            0.019711,             0.29323,             0.27102,             0.17477,            0.062176,            0.071138,            0.091827,            0.024083,            0.007228,            0.007228,            0.007228
                  30,            0.065753,             0.12122,            0.018496,             0.29446,             0.41224,              0.2431,             0.12309,            0.062068,            0.095963,            0.025232,            0.007129,            0.007129,            0.007129
                  31,            0.060607,             0.11035,             0.01991,             0.42666,             0.30662,             0.28755,             0.12909,            0.063486,            0.090073,            0.023547,             0.00703,             0.00703,             0.00703
                  32,            0.058685,             0.10917,            0.017288,             0.41311,             0.33536,             0.29594,             0.13652,            0.062166,            0.090958,            0.023822,            0.006931,            0.006931,            0.006931
                  33,             0.06145,             0.12073,            0.017467,             0.38318,             0.31347,             0.21911,            0.093605,            0.068422,            0.090988,            0.023744,            0.006832,            0.006832,            0.006832
                  34,            0.059672,              0.1057,            0.016726,             0.34271,             0.33227,             0.26433,              0.1271,             0.06277,            0.094833,            0.023383,            0.006733,            0.006733,            0.006733
                  35,            0.060453,             0.12248,            0.016809,             0.55651,             0.32648,             0.30374,             0.15991,            0.061066,            0.094315,            0.023447,            0.006634,            0.006634,            0.006634
                  36,            0.062003,             0.12722,            0.016611,             0.55981,             0.31851,             0.30225,             0.13846,            0.063485,            0.092392,            0.023204,            0.006535,            0.006535,            0.006535
                  37,            0.061255,              0.1312,            0.017847,             0.44073,             0.31884,             0.24764,             0.11266,             0.06614,            0.098618,            0.023392,            0.006436,            0.006436,            0.006436
                  38,            0.056855,             0.11781,              0.0157,             0.48593,             0.33937,             0.28487,             0.14395,            0.059777,            0.097855,             0.02303,            0.006337,            0.006337,            0.006337
                  39,            0.057121,             0.11222,            0.018125,              0.3866,             0.36325,             0.29118,             0.14168,            0.060383,            0.094238,            0.022884,            0.006238,            0.006238,            0.006238
                  40,            0.055113,             0.11249,            0.017141,             0.38853,             0.37788,             0.29556,             0.14965,            0.061436,            0.093842,            0.023026,            0.006139,            0.006139,            0.006139
                  41,            0.056755,             0.10613,            0.016002,             0.41925,             0.31943,              0.2485,             0.12631,            0.063799,             0.09642,            0.023346,             0.00604,             0.00604,             0.00604
                  42,            0.056026,              0.1039,             0.01648,              0.4528,             0.30772,             0.28132,             0.14179,            0.060912,            0.096222,            0.023199,            0.005941,            0.005941,            0.005941
                  43,             0.05253,            0.093566,            0.015567,             0.40551,             0.35603,             0.30991,             0.16571,            0.059353,              0.1012,            0.022829,            0.005842,            0.005842,            0.005842
                  44,            0.054222,             0.10956,            0.014858,              0.3965,             0.36467,                0.31,             0.17294,             0.05892,            0.099091,            0.022888,            0.005743,            0.005743,            0.005743
                  45,            0.051281,              0.1094,            0.014298,             0.40358,             0.38126,             0.28738,             0.15539,            0.058992,            0.097855,            0.023163,            0.005644,            0.005644,            0.005644
                  46,            0.051173,             0.11135,            0.016478,             0.52878,             0.34416,             0.34738,             0.18689,            0.058464,            0.093307,            0.023282,            0.005545,            0.005545,            0.005545
                  47,            0.053989,             0.10116,            0.014792,             0.41202,             0.41565,             0.36391,             0.19493,             0.05748,            0.093765,            0.023868,            0.005446,            0.005446,            0.005446
                  48,            0.052164,            0.096116,            0.016791,             0.40369,             0.39244,             0.34447,             0.17153,            0.061275,            0.093323,            0.023859,            0.005347,            0.005347,            0.005347
                  49,            0.055178,             0.11574,            0.014153,             0.37014,             0.41961,             0.31275,             0.17155,            0.060196,            0.096802,            0.023383,            0.005248,            0.005248,            0.005248
                  50,            0.051339,             0.10874,            0.014596,             0.36345,             0.43287,             0.31487,             0.16696,            0.060364,            0.093857,            0.023483,            0.005149,            0.005149,            0.005149
                  51,            0.053071,             0.11441,            0.013516,             0.35238,             0.43845,             0.35325,             0.18112,             0.05922,            0.093994,            0.024257,             0.00505,             0.00505,             0.00505
                  52,            0.052006,              0.1046,            0.016764,             0.47016,             0.34949,              0.3652,             0.20336,            0.056767,            0.094116,            0.024751,            0.004951,            0.004951,            0.004951
                  53,            0.051889,             0.10973,            0.014361,             0.37914,              0.3567,               0.296,             0.16111,            0.060069,            0.096344,            0.025465,            0.004852,            0.004852,            0.004852
                  54,            0.049446,             0.12219,            0.014559,             0.36993,             0.37312,             0.33462,             0.18169,            0.058167,            0.095459,            0.024852,            0.004753,            0.004753,            0.004753
                  55,            0.049506,             0.10208,            0.015462,             0.40723,             0.36141,             0.34473,             0.17181,            0.058611,            0.097519,             0.02395,            0.004654,            0.004654,            0.004654
                  56,            0.049407,            0.090152,            0.013155,             0.36538,             0.37575,             0.34685,             0.18928,            0.057967,             0.09761,            0.024197,            0.004555,            0.004555,            0.004555
                  57,            0.050247,             0.10962,            0.016769,             0.39419,              0.3725,             0.32798,             0.18065,            0.058203,             0.09697,             0.02504,            0.004456,            0.004456,            0.004456
                  58,            0.049515,             0.10034,            0.013982,             0.40413,              0.3589,             0.33735,             0.18379,            0.058515,            0.095093,             0.02471,            0.004357,            0.004357,            0.004357
                  59,            0.050724,             0.10231,            0.012957,             0.39543,             0.37887,             0.34284,             0.19167,             0.05752,            0.096695,            0.024641,            0.004258,            0.004258,            0.004258
                  60,            0.049586,             0.10316,            0.013514,              0.3805,             0.40051,             0.35633,             0.19248,            0.057952,            0.096481,            0.024362,            0.004159,            0.004159,            0.004159
                  61,            0.047887,             0.11174,             0.01319,              0.3663,             0.37721,             0.33914,             0.18783,            0.058962,             0.09761,            0.025113,             0.00406,             0.00406,             0.00406
                  62,            0.049985,             0.10311,            0.014179,             0.38121,             0.39717,             0.34822,             0.18878,              0.0587,            0.096802,            0.024541,            0.003961,            0.003961,            0.003961
                  63,            0.048707,             0.10274,            0.013287,             0.33461,             0.42802,             0.34747,             0.19465,            0.056487,            0.095596,            0.024728,            0.003862,            0.003862,            0.003862
                  64,            0.048351,              0.1043,            0.013205,             0.32209,             0.42928,             0.34804,             0.19351,            0.055929,            0.095398,            0.024825,            0.003763,            0.003763,            0.003763
                  65,            0.049035,             0.11076,            0.012128,             0.32688,             0.41948,             0.33478,             0.18947,            0.056966,            0.097183,            0.024605,            0.003664,            0.003664,            0.003664
                  66,            0.047883,             0.10368,            0.014288,             0.37003,             0.41576,             0.36261,             0.19901,            0.056234,            0.099228,            0.023639,            0.003565,            0.003565,            0.003565
                  67,            0.045195,            0.096621,            0.012984,             0.40767,             0.40313,             0.35761,              0.1969,             0.05681,             0.10176,            0.023039,            0.003466,            0.003466,            0.003466
                  68,            0.048059,             0.10403,            0.012249,             0.42619,             0.40235,              0.3593,             0.20487,            0.055511,              0.1022,            0.023126,            0.003367,            0.003367,            0.003367
                  69,            0.048949,            0.096126,            0.010938,             0.42661,             0.37584,             0.35655,             0.19469,            0.056679,             0.10312,            0.023671,            0.003268,            0.003268,            0.003268
                  70,            0.047716,             0.10109,            0.011199,              0.4431,             0.36882,             0.36024,             0.20097,            0.055696,             0.10063,            0.023932,            0.003169,            0.003169,            0.003169
                  71,            0.046014,            0.096553,            0.011986,             0.44895,             0.36253,             0.36174,             0.20016,             0.05593,             0.10028,             0.02411,             0.00307,             0.00307,             0.00307
                  72,            0.047722,             0.10878,            0.011465,             0.42522,               0.379,             0.36177,             0.20786,            0.055452,            0.098068,            0.024065,            0.002971,            0.002971,            0.002971
                  73,            0.045593,            0.094059,            0.012606,             0.48961,              0.3296,             0.36054,             0.20253,            0.056279,            0.099197,            0.023863,            0.002872,            0.002872,            0.002872
                  74,            0.047404,            0.097503,            0.011395,             0.35393,             0.40764,              0.3632,             0.20811,            0.055549,            0.099365,            0.023579,            0.002773,            0.002773,            0.002773
                  75,            0.047525,            0.093806,            0.012759,             0.34904,             0.42129,             0.35311,             0.20658,            0.055538,            0.099487,            0.023543,            0.002674,            0.002674,            0.002674
                  76,            0.042974,            0.094396,            0.010812,             0.33951,             0.39846,             0.35895,              0.2083,            0.055625,             0.09877,            0.023479,            0.002575,            0.002575,            0.002575
                  77,            0.044495,             0.10145,            0.010794,             0.34736,             0.38923,             0.34656,             0.19449,            0.056474,            0.098633,            0.023488,            0.002476,            0.002476,            0.002476
                  78,            0.048297,             0.10617,            0.012086,             0.48164,             0.32293,             0.35568,             0.20651,            0.055277,            0.096222,            0.023524,            0.002377,            0.002377,            0.002377
                  79,            0.045624,            0.091905,             0.01176,              0.3541,              0.4359,             0.36467,             0.21289,            0.054975,             0.09581,            0.023854,            0.002278,            0.002278,            0.002278
                  80,            0.044172,            0.092618,            0.010705,             0.34554,             0.43482,             0.36238,             0.21355,            0.054751,             0.09552,            0.024175,            0.002179,            0.002179,            0.002179
                  81,            0.045488,             0.10957,            0.011264,             0.36896,             0.39978,             0.36118,             0.20729,            0.054776,            0.096222,            0.024362,             0.00208,             0.00208,             0.00208
                  82,            0.045243,             0.10596,            0.012033,             0.37292,             0.41544,             0.36239,             0.21303,            0.054064,            0.096512,            0.024298,            0.001981,            0.001981,            0.001981
                  83,            0.043807,            0.098002,            0.011972,             0.36099,              0.4101,             0.35723,             0.20957,            0.054347,            0.097351,            0.024486,            0.001882,            0.001882,            0.001882
                  84,            0.044331,              0.0972,            0.011009,             0.51184,             0.30994,              0.3569,             0.21391,            0.054162,             0.09758,            0.024339,            0.001783,            0.001783,            0.001783
                  85,            0.041935,            0.088777,            0.011076,             0.38518,             0.38454,              0.3563,             0.20591,            0.054943,            0.099091,             0.02428,            0.001684,            0.001684,            0.001684
                  86,            0.045016,              0.0963,            0.010753,             0.38506,             0.39105,             0.35637,             0.21117,             0.05472,            0.099823,            0.024106,            0.001585,            0.001585,            0.001585
                  87,            0.044402,             0.10534,            0.011402,             0.43295,             0.35274,              0.3532,             0.21138,            0.053422,            0.099045,            0.024023,            0.001486,            0.001486,            0.001486
                  88,            0.042113,            0.094234,            0.010517,             0.42951,             0.36933,             0.36514,             0.21417,            0.053348,            0.098465,            0.023859,            0.001387,            0.001387,            0.001387
                  89,            0.044538,             0.10302,            0.011978,             0.40425,             0.40133,             0.36741,             0.22051,            0.053267,            0.097778,            0.023625,            0.001288,            0.001288,            0.001288
                  90,            0.039709,            0.084842,            0.011733,             0.40115,             0.40902,             0.36542,             0.22077,              0.0533,            0.097412,            0.023483,            0.001189,            0.001189,            0.001189
                  91,            0.042006,             0.08528,            0.010319,             0.39461,             0.42753,              0.3619,             0.21887,            0.053571,            0.097763,            0.023643,             0.00109,             0.00109,             0.00109
                  92,             0.04122,            0.094595,           0.0092411,              0.3929,             0.42927,             0.36291,             0.21649,            0.053733,            0.097961,            0.023698,            0.000991,            0.000991,            0.000991
                  93,            0.043546,             0.10547,            0.010409,              0.3904,             0.43387,             0.36314,             0.21759,            0.053803,            0.098343,            0.023634,            0.000892,            0.000892,            0.000892
                  94,            0.041838,            0.085642,            0.012473,             0.37982,             0.42388,             0.36192,             0.21828,            0.053861,            0.098892,            0.023689,            0.000793,            0.000793,            0.000793
                  95,            0.041285,            0.091213,            0.010573,             0.39407,             0.40667,             0.36356,             0.21716,            0.053824,            0.098892,            0.023763,            0.000694,            0.000694,            0.000694
                  96,            0.042776,            0.084134,           0.0092279,             0.40013,             0.39918,             0.36292,             0.21694,            0.053819,             0.09877,            0.023726,            0.000595,            0.000595,            0.000595
                  97,            0.043052,            0.099586,           0.0098271,              0.4026,             0.40187,             0.36247,             0.21822,            0.053673,            0.098785,            0.023744,            0.000496,            0.000496,            0.000496
                  98,            0.042627,             0.10462,           0.0099541,             0.37675,              0.4225,             0.36408,             0.21815,            0.053457,            0.098663,            0.023749,            0.000397,            0.000397,            0.000397
                  99,            0.041742,            0.094832,           0.0095356,             0.38116,             0.45008,             0.36268,             0.21626,            0.053314,            0.098602,            0.023822,            0.000298,            0.000298,            0.000298
