               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.038415,            0.068482,            0.032558,             0.31811,             0.18667,              0.2155,             0.14841,             0.06231,            0.063721,            0.061633,            0.001981,            0.001981,            0.001981
                  83,            0.036608,             0.06745,            0.030155,             0.33591,             0.26997,               0.242,             0.16902,            0.061691,            0.059738,            0.063391,            0.001882,            0.001882,            0.001882
                  84,            0.037463,            0.062956,            0.029613,             0.32962,             0.27569,             0.23731,             0.16376,            0.060203,            0.059143,            0.063342,            0.001783,            0.001783,            0.001783
                  85,            0.041572,             0.09332,            0.033373,              0.3168,             0.31116,              0.2293,             0.16193,             0.06031,            0.059601,            0.062781,            0.001684,            0.001684,            0.001684
                  86,            0.039099,            0.080408,            0.026086,             0.31573,             0.31343,             0.23288,             0.15975,             0.06011,             0.05954,            0.062903,            0.001585,            0.001585,            0.001585
                  87,            0.035371,            0.062852,            0.028312,             0.31006,             0.30096,             0.23306,             0.16518,             0.06043,            0.059296,            0.063354,            0.001486,            0.001486,            0.001486
                  88,             0.04257,            0.077021,            0.028502,             0.30617,             0.31968,             0.23528,             0.16962,            0.059655,            0.059494,            0.064233,            0.001387,            0.001387,            0.001387
                  89,            0.039116,            0.071851,             0.02902,             0.31304,              0.2653,             0.23405,             0.16492,            0.058637,            0.059357,            0.064502,            0.001288,            0.001288,            0.001288
                  90,            0.035797,            0.072983,            0.032321,             0.29218,             0.28918,             0.22991,              0.1617,            0.058423,            0.059265,            0.064722,            0.001189,            0.001189,            0.001189
                  91,             0.03107,            0.049716,            0.021739,             0.28592,             0.31047,             0.22642,              0.1521,            0.058416,            0.059448,            0.064465,             0.00109,             0.00109,             0.00109
                  92,            0.037475,            0.066374,             0.03055,             0.29571,             0.31422,             0.23626,             0.16648,            0.058748,            0.059708,            0.065186,            0.000991,            0.000991,            0.000991
                  93,            0.032629,            0.050467,            0.024664,             0.30116,             0.31349,             0.23611,             0.16881,            0.058102,             0.05954,            0.065527,            0.000892,            0.000892,            0.000892
                  94,            0.036852,            0.067497,            0.031957,             0.30345,             0.32569,             0.23935,             0.16658,            0.057615,            0.059387,            0.065808,            0.000793,            0.000793,            0.000793
                  95,             0.03445,            0.055644,            0.042901,             0.28789,             0.33763,             0.23757,             0.16884,            0.057888,            0.059708,            0.065649,            0.000694,            0.000694,            0.000694
                  96,            0.040364,             0.05268,            0.030497,             0.27838,             0.34203,             0.23951,             0.17221,            0.057265,            0.059952,            0.065308,            0.000595,            0.000595,            0.000595
                  97,            0.032204,             0.06347,            0.031545,             0.27117,              0.3403,             0.24633,               0.177,            0.057195,            0.060318,            0.065466,            0.000496,            0.000496,            0.000496
                  98,            0.035959,            0.067572,            0.039567,             0.27256,             0.36233,             0.24064,             0.17117,            0.057493,            0.060547,            0.064917,            0.000397,            0.000397,            0.000397
                  99,            0.038297,            0.097112,             0.03411,             0.27487,             0.34955,             0.24504,             0.17576,            0.057484,            0.060852,            0.064697,            0.000298,            0.000298,            0.000298
