               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.050312,             0.11916,             0.01605,             0.43688,             0.37957,             0.37235,             0.21144,            0.056339,            0.096527,            0.023765,            0.003664,            0.003664,            0.003664
                  66,            0.048345,             0.10032,            0.015418,             0.52265,             0.33769,             0.37612,             0.22288,            0.055429,            0.096252,             0.02363,            0.003565,            0.003565,            0.003565
                  67,            0.045962,             0.10374,            0.014818,             0.43055,             0.38361,             0.37657,             0.22644,            0.054553,            0.096901,            0.023895,            0.003466,            0.003466,            0.003466
                  68,            0.046656,             0.10327,            0.015055,             0.43181,             0.39371,             0.37347,             0.22144,            0.054396,            0.098213,            0.024037,            0.003367,            0.003367,            0.003367
                  69,            0.049671,             0.10677,            0.014413,             0.41879,             0.40073,             0.36647,             0.20961,            0.055462,             0.09861,            0.024447,            0.003268,            0.003268,            0.003268
                  70,            0.048081,             0.11155,            0.012811,             0.42139,             0.39959,             0.37277,             0.21608,            0.054854,            0.097954,            0.024227,            0.003169,            0.003169,            0.003169
                  71,            0.046622,             0.10043,            0.014184,             0.42274,             0.40402,             0.37628,             0.21671,            0.055004,             0.09877,            0.024401,             0.00307,             0.00307,             0.00307
                  72,            0.045699,             0.10447,             0.01501,              0.4378,              0.4094,             0.37558,             0.22476,            0.054508,            0.098824,            0.024598,            0.002971,            0.002971,            0.002971
                  73,            0.047582,             0.11267,            0.014816,              0.4738,             0.41427,             0.38243,             0.22011,            0.054476,            0.098442,            0.023955,            0.002872,            0.002872,            0.002872
                  74,            0.048876,             0.11317,            0.015588,             0.45838,             0.37186,             0.37321,             0.21787,            0.054952,            0.099968,            0.023694,            0.002773,            0.002773,            0.002773
                  75,            0.043538,            0.092698,            0.015363,               0.442,             0.38117,             0.36797,             0.21578,            0.055541,             0.10116,            0.023886,            0.002674,            0.002674,            0.002674
                  76,            0.045771,            0.095299,            0.015361,             0.45875,             0.36574,             0.37219,             0.21293,            0.055744,             0.10111,            0.024243,            0.002575,            0.002575,            0.002575
                  77,            0.045407,            0.099462,            0.013263,             0.44319,              0.3991,             0.37524,             0.22265,            0.054628,            0.098228,            0.024257,            0.002476,            0.002476,            0.002476
                  78,            0.046793,             0.10297,            0.014531,             0.46081,             0.38043,             0.37492,             0.22514,            0.054586,            0.098679,            0.024264,            0.002377,            0.002377,            0.002377
                  79,            0.045111,             0.10196,            0.014784,             0.44647,             0.39409,             0.37891,             0.22799,            0.054403,            0.099007,            0.024472,            0.002278,            0.002278,            0.002278
                  80,            0.045366,             0.10483,            0.013933,             0.46642,             0.38293,             0.37749,             0.22496,            0.054365,            0.099243,            0.023888,            0.002179,            0.002179,            0.002179
                  81,            0.047858,              0.1172,             0.01224,             0.48333,             0.37929,             0.37137,             0.22208,            0.054303,            0.099953,            0.023776,             0.00208,             0.00208,             0.00208
                  82,            0.043312,             0.10109,            0.014121,             0.45516,             0.36293,             0.36468,             0.21874,            0.054871,             0.10065,            0.023909,            0.001981,            0.001981,            0.001981
                  83,            0.046431,              0.1071,            0.014972,             0.58214,             0.32988,             0.37056,             0.22405,            0.054142,              0.1012,            0.023623,            0.001882,            0.001882,            0.001882
                  84,            0.044721,            0.099729,            0.012858,             0.44602,             0.37792,             0.36969,              0.2226,            0.054317,             0.10117,            0.023941,            0.001783,            0.001783,            0.001783
                  85,            0.043701,            0.095976,            0.014409,             0.46968,             0.35123,             0.37128,             0.22062,            0.055037,             0.10207,            0.023563,            0.001684,            0.001684,            0.001684
                  86,            0.043429,            0.093319,            0.014347,             0.50284,             0.37088,             0.37487,             0.22198,            0.054518,             0.10176,            0.023735,            0.001585,            0.001585,            0.001585
                  87,            0.043904,               0.113,            0.013471,             0.45284,             0.38412,              0.3728,             0.22581,            0.054113,             0.10111,            0.024088,            0.001486,            0.001486,            0.001486
                  88,            0.043141,            0.099918,            0.013635,             0.45523,               0.389,             0.36786,              0.2236,            0.054105,             0.10107,            0.024472,            0.001387,            0.001387,            0.001387
                  89,            0.044868,            0.097225,            0.013534,             0.45633,             0.37916,             0.36452,             0.22394,            0.054094,             0.10104,            0.024843,            0.001288,            0.001288,            0.001288
                  90,            0.040689,            0.086994,            0.014384,               0.468,             0.35675,             0.36032,             0.22404,            0.054394,             0.10143,            0.024797,            0.001189,            0.001189,            0.001189
                  91,            0.043571,            0.096801,             0.01208,             0.47534,               0.342,             0.36117,             0.22174,            0.054495,             0.10165,            0.024973,             0.00109,             0.00109,             0.00109
                  92,             0.04312,             0.10358,            0.013642,             0.45414,             0.33489,             0.35807,             0.22654,            0.054573,             0.10154,            0.024923,            0.000991,            0.000991,            0.000991
                  93,            0.043215,            0.091462,            0.014072,             0.40833,             0.35619,             0.35608,             0.21914,            0.054999,             0.10216,             0.02466,            0.000892,            0.000892,            0.000892
                  94,              0.0446,             0.10054,            0.013935,             0.50868,             0.34635,             0.36823,              0.2281,            0.054666,             0.10138,            0.024479,            0.000793,            0.000793,            0.000793
                  95,            0.039996,            0.088414,            0.013758,             0.51255,             0.35294,             0.36901,             0.22823,            0.054488,              0.1011,            0.024342,            0.000694,            0.000694,            0.000694
                  96,            0.042209,            0.090127,            0.012087,             0.52821,             0.35782,             0.37051,             0.22744,            0.054289,             0.10098,             0.02406,            0.000595,            0.000595,            0.000595
                  97,            0.044281,             0.10299,            0.013783,             0.52081,             0.35631,             0.37219,              0.2269,            0.054224,              0.1011,            0.024028,            0.000496,            0.000496,            0.000496
                  98,            0.041479,            0.096701,            0.012429,             0.50693,             0.35123,             0.36921,              0.2256,            0.054179,             0.10139,            0.024149,            0.000397,            0.000397,            0.000397
                  99,            0.044122,             0.10959,            0.013328,             0.48151,             0.35911,             0.36775,             0.22638,            0.054065,             0.10137,            0.024161,            0.000298,            0.000298,            0.000298
