               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  27,            0.070993,             0.12055,            0.017167,              0.3745,             0.30002,              0.2695,             0.13401,            0.065857,            0.088791,            0.023969,            0.009142,            0.009142,            0.009142
                  28,            0.063679,             0.12638,            0.018864,             0.27265,             0.32023,             0.22478,             0.10771,            0.069012,            0.091736,            0.024193,            0.009109,            0.009109,            0.009109
                  29,            0.062456,            0.099278,            0.019515,             0.25942,             0.31542,             0.21198,            0.089114,             0.07057,            0.096924,            0.024843,            0.009076,            0.009076,            0.009076
                  30,            0.065926,             0.12012,            0.018177,             0.30967,             0.35987,             0.25749,             0.12445,            0.063902,            0.096832,            0.027122,            0.009043,            0.009043,            0.009043
                  31,            0.062867,             0.10883,            0.019589,                0.23,             0.36133,             0.23189,             0.10802,            0.066418,            0.090546,            0.023364,             0.00901,             0.00901,             0.00901
                  32,            0.060158,             0.10933,            0.016999,             0.37774,              0.3156,             0.25373,             0.11849,             0.06416,            0.091385,            0.024106,            0.008977,            0.008977,            0.008977
                  33,            0.062314,             0.11943,            0.017125,             0.37345,             0.24656,             0.20759,            0.092279,            0.071485,            0.091614,            0.023593,            0.008944,            0.008944,            0.008944
                  34,            0.061059,             0.10509,            0.016407,             0.41374,             0.33689,             0.26403,             0.13443,            0.064062,            0.094452,            0.023621,            0.008911,            0.008911,            0.008911
                  35,            0.061238,             0.12113,            0.016342,             0.48408,             0.37177,             0.29211,             0.13959,            0.062656,            0.097412,            0.023849,            0.008878,            0.008878,            0.008878
                  36,            0.063457,             0.12563,            0.016143,             0.52214,              0.3301,             0.26847,             0.13717,            0.065353,            0.093719,             0.02406,            0.008845,            0.008845,            0.008845
                  37,            0.062286,             0.13047,            0.017369,              0.4308,             0.31839,             0.26081,             0.11891,            0.064624,            0.098801,            0.024445,            0.008812,            0.008812,            0.008812
                  38,            0.058127,             0.11694,            0.015266,             0.37254,             0.35217,             0.22902,             0.11979,            0.066302,             0.10135,            0.023936,            0.008779,            0.008779,            0.008779
                  39,            0.058979,              0.1109,            0.017389,             0.42833,             0.32777,             0.26633,             0.12669,            0.064857,            0.094025,            0.023959,            0.008746,            0.008746,            0.008746
                  40,            0.059055,             0.11091,            0.016487,             0.47084,             0.33385,              0.3194,             0.15591,            0.063484,            0.090729,            0.023795,            0.008713,            0.008713,            0.008713
                  41,              0.0593,             0.10527,            0.015336,             0.50853,             0.27182,             0.22515,             0.10988,             0.06931,            0.094711,            0.023547,             0.00868,             0.00868,             0.00868
                  42,            0.059446,             0.10275,            0.015963,              0.4648,             0.28508,             0.28805,             0.14139,            0.064097,            0.095184,            0.023351,            0.008647,            0.008647,            0.008647
                  43,            0.055966,            0.093311,            0.015136,              0.3831,             0.29958,             0.29975,              0.1554,            0.065198,             0.10561,            0.023662,            0.008614,            0.008614,            0.008614
                  44,            0.056527,             0.10938,            0.014734,             0.51233,             0.29996,             0.33005,             0.17043,            0.059996,            0.096527,            0.023387,            0.008581,            0.008581,            0.008581
                  45,            0.053479,              0.1081,             0.01419,             0.51333,             0.29561,             0.26566,             0.11239,            0.066608,            0.097076,            0.023511,            0.008548,            0.008548,            0.008548
                  46,            0.055095,             0.11067,            0.016086,             0.37995,             0.35453,             0.29658,             0.14294,            0.064936,            0.092712,             0.02411,            0.008515,            0.008515,            0.008515
                  47,            0.056923,             0.10073,            0.014587,             0.39016,             0.36988,             0.32628,              0.1685,            0.060107,            0.093842,            0.025291,            0.008482,            0.008482,            0.008482
                  48,             0.05587,            0.095715,            0.016079,             0.37068,             0.35284,             0.32951,             0.14178,            0.066637,            0.095978,            0.024815,            0.008449,            0.008449,            0.008449
                  49,            0.059871,             0.11623,             0.01378,              0.3364,             0.38667,             0.28812,             0.14757,            0.065737,            0.096802,            0.024078,            0.008416,            0.008416,            0.008416
                  50,             0.05376,             0.10913,            0.014054,             0.41166,             0.37733,             0.31331,             0.15883,            0.065854,            0.093094,            0.023524,            0.008383,            0.008383,            0.008383
                  51,            0.057067,             0.11329,            0.012921,             0.35605,             0.38853,             0.33987,              0.1689,            0.061933,            0.092316,            0.024152,             0.00835,             0.00835,             0.00835
                  52,            0.055386,             0.10406,            0.015743,             0.29699,             0.41594,             0.31545,             0.16754,            0.061451,            0.096085,            0.025589,            0.008317,            0.008317,            0.008317
                  53,            0.055603,             0.10814,            0.013698,             0.22913,             0.40044,             0.26271,             0.13317,            0.066265,             0.09584,            0.025941,            0.008284,            0.008284,            0.008284
                  54,            0.052347,             0.12242,            0.013658,             0.26121,             0.39185,              0.3005,             0.15557,            0.062872,            0.093643,            0.025397,            0.008251,            0.008251,            0.008251
                  55,            0.051879,             0.10135,            0.014829,             0.31286,             0.40603,             0.32649,             0.16541,            0.061476,            0.093887,            0.023891,            0.008218,            0.008218,            0.008218
                  56,            0.052808,            0.089668,            0.012469,             0.32115,             0.36763,             0.31598,             0.15789,            0.062081,            0.095581,            0.024417,            0.008185,            0.008185,            0.008185
                  57,            0.053592,             0.10927,            0.015408,             0.25138,             0.45216,              0.2823,              0.1498,            0.062743,            0.096222,            0.025667,            0.008152,            0.008152,            0.008152
                  58,            0.052367,             0.09892,             0.01333,             0.31402,             0.40733,             0.31918,             0.15176,            0.064422,            0.093597,            0.023895,            0.008119,            0.008119,            0.008119
                  59,            0.055423,             0.10147,            0.012017,             0.33892,             0.41367,             0.31872,             0.16316,            0.060828,            0.099197,            0.023886,            0.008086,            0.008086,            0.008086
                  60,            0.053729,             0.10273,            0.012451,             0.33181,             0.41827,             0.33336,             0.16697,            0.060627,              0.1003,            0.023648,            0.008053,            0.008053,            0.008053
                  61,            0.052717,             0.11148,            0.012034,             0.27431,             0.36495,             0.30132,             0.14973,            0.064085,             0.10185,            0.026001,             0.00802,             0.00802,             0.00802
                  62,            0.051507,             0.10205,            0.013137,             0.47217,             0.30818,             0.30991,             0.16213,            0.059614,            0.097549,            0.023433,            0.007987,            0.007987,            0.007987
                  63,            0.051106,             0.10214,            0.012173,             0.36188,              0.4048,             0.34846,             0.18226,            0.058161,            0.097397,            0.022902,            0.007954,            0.007954,            0.007954
                  64,            0.050358,              0.1045,             0.01172,             0.40498,             0.35298,             0.33301,             0.16623,            0.060256,            0.098557,            0.023122,            0.007921,            0.007921,            0.007921
                  65,            0.051751,             0.11167,            0.010801,             0.41214,             0.35816,             0.33022,             0.17461,            0.061358,            0.099106,            0.023817,            0.007888,            0.007888,            0.007888
                  66,            0.052739,             0.10322,            0.012653,             0.35188,             0.38958,                0.34,             0.17693,            0.060968,             0.10017,            0.023936,            0.007855,            0.007855,            0.007855
                  67,              0.0486,            0.096431,            0.011545,             0.35231,             0.36665,             0.31919,             0.17037,            0.062096,             0.10222,            0.023108,            0.007822,            0.007822,            0.007822
                  68,            0.051931,             0.10344,             0.01107,             0.44994,             0.33889,             0.34945,             0.18856,            0.060024,             0.10374,            0.023167,            0.007789,            0.007789,            0.007789
                  69,            0.051836,            0.096453,           0.0094685,             0.31909,             0.35631,             0.29514,             0.14331,            0.064019,             0.11031,            0.024243,            0.007756,            0.007756,            0.007756
                  70,            0.051932,             0.10151,           0.0096922,             0.51731,             0.31476,             0.33488,             0.18137,            0.059221,            0.098221,            0.024527,            0.007723,            0.007723,            0.007723
                  71,            0.050099,            0.098077,            0.010606,             0.41467,             0.35299,              0.3314,             0.18669,            0.058892,             0.09874,            0.024522,             0.00769,             0.00769,             0.00769
                  72,            0.052089,             0.10839,           0.0097427,             0.34026,             0.42473,             0.33868,             0.17265,            0.059791,            0.098358,            0.024275,            0.007657,            0.007657,            0.007657
                  73,            0.049476,             0.09485,            0.010715,             0.39694,             0.34308,             0.31208,             0.16092,            0.062185,              0.1017,            0.023602,            0.007624,            0.007624,            0.007624
                  74,            0.050488,             0.09754,           0.0097616,             0.39594,             0.32878,             0.30879,             0.17113,            0.061514,             0.10681,            0.023593,            0.007591,            0.007591,            0.007591
                  75,            0.049255,            0.094241,            0.011342,             0.34886,              0.3667,             0.31891,             0.17153,            0.059953,               0.105,             0.02347,            0.007558,            0.007558,            0.007558
                  76,            0.048143,            0.095153,           0.0090455,             0.36982,             0.36943,             0.32657,             0.17256,            0.059559,              0.1026,            0.023534,            0.007525,            0.007525,            0.007525
                  77,            0.049883,             0.10239,           0.0090503,             0.38276,               0.352,             0.30065,             0.14641,            0.062599,             0.10287,            0.023859,            0.007492,            0.007492,            0.007492
                  78,            0.052135,             0.10668,            0.010147,             0.36766,             0.35569,             0.31289,             0.16993,            0.059678,             0.10519,            0.023557,            0.007459,            0.007459,            0.007459
                  79,            0.049267,            0.091934,           0.0097985,             0.42144,             0.34302,             0.32534,             0.18523,            0.058545,             0.10289,            0.024747,            0.007426,            0.007426,            0.007426
                  80,            0.048843,            0.092858,           0.0083937,             0.45062,             0.33894,             0.33378,               0.175,            0.060893,             0.10176,            0.024321,            0.007393,            0.007393,            0.007393
                  81,            0.051245,             0.11233,           0.0092536,             0.44287,             0.31529,             0.32136,             0.17939,            0.059906,             0.10399,            0.024133,             0.00736,             0.00736,             0.00736
                  82,            0.048759,             0.10826,            0.010153,             0.47051,             0.34733,             0.34724,             0.20044,            0.058785,             0.10345,            0.023488,            0.007327,            0.007327,            0.007327
                  83,            0.048157,            0.098022,           0.0094828,             0.44216,             0.36006,             0.35724,             0.20842,            0.058583,             0.10585,            0.023923,            0.007294,            0.007294,            0.007294
                  84,            0.048439,            0.099258,            0.009188,             0.54682,             0.35241,             0.37883,             0.21186,             0.05679,             0.10451,            0.022998,            0.007261,            0.007261,            0.007261
                  85,            0.043739,            0.090521,           0.0090774,             0.49845,             0.36552,             0.36422,             0.19882,            0.059486,             0.10873,             0.02352,            0.007228,            0.007228,            0.007228
                  86,            0.047018,            0.095392,           0.0092388,             0.40221,             0.35818,             0.32608,             0.18392,            0.060853,             0.11157,            0.025786,            0.007195,            0.007195,            0.007195
                  87,            0.048074,             0.10529,           0.0092014,             0.42055,              0.3363,             0.31826,             0.17236,            0.059398,             0.10135,            0.024957,            0.007162,            0.007162,            0.007162
                  88,            0.047958,             0.09654,           0.0082292,             0.38655,             0.38066,             0.34385,             0.18714,            0.058177,            0.099762,            0.025067,            0.007129,            0.007129,            0.007129
                  89,            0.048124,             0.10329,           0.0091953,             0.39906,             0.35765,             0.31145,             0.17166,            0.060291,             0.10262,            0.025145,            0.007096,            0.007096,            0.007096
                  90,            0.044501,            0.085921,           0.0085654,             0.42316,             0.35839,             0.30565,             0.16734,            0.059983,             0.10327,            0.025859,            0.007063,            0.007063,            0.007063
                  91,            0.046452,             0.08585,           0.0081421,              0.4266,             0.38912,             0.34394,             0.19095,             0.05864,             0.10408,            0.023932,             0.00703,             0.00703,             0.00703
                  92,            0.045351,            0.097104,           0.0067142,             0.47268,             0.37866,             0.35147,             0.18488,            0.058287,             0.10248,            0.024129,            0.006997,            0.006997,            0.006997
                  93,            0.047176,             0.10681,           0.0077176,             0.49906,             0.36818,             0.33489,             0.17317,             0.06001,             0.10468,            0.025465,            0.006964,            0.006964,            0.006964
                  94,            0.045927,            0.086836,           0.0091532,             0.43758,             0.33351,             0.29649,             0.15516,            0.060614,             0.10495,            0.026463,            0.006931,            0.006931,            0.006931
                  95,            0.046556,            0.091457,           0.0076438,             0.48391,             0.35127,              0.3348,             0.17742,            0.057354,             0.10385,            0.026486,            0.006898,            0.006898,            0.006898
                  96,            0.047049,             0.08453,           0.0068964,             0.47067,             0.36252,             0.33692,             0.17288,            0.059316,             0.10507,            0.026308,            0.006865,            0.006865,            0.006865
                  97,            0.046997,             0.09877,           0.0075238,             0.46045,             0.36252,             0.33881,             0.17942,            0.057603,              0.1022,            0.026678,            0.006832,            0.006832,            0.006832
                  98,            0.045738,             0.10342,           0.0071254,             0.50273,             0.33515,             0.33013,             0.17897,             0.05896,             0.10036,            0.025937,            0.006799,            0.006799,            0.006799
                  99,            0.045931,            0.094752,           0.0069844,             0.42023,             0.36195,              0.3396,             0.19124,             0.05862,             0.10095,            0.025058,            0.006766,            0.006766,            0.006766
                 100,            0.048637,             0.10604,           0.0070793,             0.45782,             0.38883,             0.35535,             0.19435,            0.058655,              0.1035,            0.024664,            0.006733,            0.006733,            0.006733
                 101,            0.041465,            0.087764,           0.0080531,             0.47718,             0.36431,             0.35898,             0.20423,             0.05887,             0.10472,            0.024312,              0.0067,              0.0067,              0.0067
                 102,            0.042122,            0.088377,           0.0075385,             0.47796,             0.33263,             0.35338,             0.20056,             0.05975,             0.10831,            0.025388,            0.006667,            0.006667,            0.006667
                 103,            0.045365,             0.08898,             0.00765,             0.48724,             0.36501,             0.37267,             0.21027,            0.058274,             0.10753,            0.022952,            0.006634,            0.006634,            0.006634
                 104,            0.045149,            0.087272,           0.0069595,             0.55756,             0.34334,             0.38202,             0.21023,            0.057697,             0.10561,            0.022952,            0.006601,            0.006601,            0.006601
                 105,            0.046816,            0.099284,           0.0067846,             0.48729,                0.38,             0.37749,             0.19858,            0.060442,             0.10341,            0.023007,            0.006568,            0.006568,            0.006568
                 106,            0.043546,            0.096312,           0.0070648,             0.51745,             0.38232,             0.39619,             0.22707,            0.057453,             0.10683,            0.023085,            0.006535,            0.006535,            0.006535
                 107,            0.044801,            0.091376,           0.0069821,             0.55416,             0.35977,             0.39983,             0.23307,            0.057426,             0.10718,            0.022865,            0.006502,            0.006502,            0.006502
                 108,              0.0417,            0.076488,           0.0071536,             0.61303,             0.33046,             0.39941,               0.222,            0.057889,             0.10771,            0.022614,            0.006469,            0.006469,            0.006469
                 109,            0.040439,            0.092103,            0.007143,             0.51608,             0.37219,             0.38623,             0.21656,            0.056137,             0.10474,            0.023131,            0.006436,            0.006436,            0.006436
                 110,            0.041426,            0.085967,           0.0076874,             0.50192,             0.38758,             0.38283,             0.21942,            0.057127,             0.10239,            0.023488,            0.006403,            0.006403,            0.006403
                 111,            0.042416,            0.079254,           0.0073216,             0.51763,             0.36668,             0.37986,              0.2094,            0.058695,             0.10571,            0.024065,             0.00637,             0.00637,             0.00637
                 112,             0.04289,            0.092881,            0.006155,             0.45484,             0.40772,             0.38801,              0.2203,            0.056181,             0.10399,            0.023438,            0.006337,            0.006337,            0.006337
                 113,            0.041729,            0.088834,           0.0067904,             0.49417,              0.3925,             0.38207,             0.20724,            0.058261,              0.1058,            0.022934,            0.006304,            0.006304,            0.006304
                 114,            0.042252,            0.080098,           0.0067412,             0.51416,              0.3872,             0.38658,             0.19802,            0.058185,             0.10785,            0.024655,            0.006271,            0.006271,            0.006271
                 115,            0.042124,            0.083295,           0.0062667,             0.45333,             0.38491,              0.3775,              0.2079,            0.057393,             0.10623,            0.024188,            0.006238,            0.006238,            0.006238
                 116,            0.043411,            0.085403,           0.0063215,             0.52506,             0.34372,             0.37455,             0.21614,            0.056963,              0.1057,            0.023886,            0.006205,            0.006205,            0.006205
                 117,             0.04541,            0.095635,           0.0060419,             0.48574,             0.37404,             0.37592,             0.20613,            0.056608,             0.10513,            0.023758,            0.006172,            0.006172,            0.006172
                 118,            0.041895,            0.093605,           0.0066926,             0.45848,             0.38032,             0.37048,             0.20684,             0.05668,             0.10439,             0.02422,            0.006139,            0.006139,            0.006139
                 119,            0.042053,            0.091723,           0.0067492,             0.50424,             0.35132,             0.38221,             0.21122,            0.056782,             0.10605,            0.024202,            0.006106,            0.006106,            0.006106
                 120,            0.043535,            0.078781,           0.0066807,             0.50557,             0.34464,             0.38739,             0.22162,            0.057634,             0.10789,            0.023987,            0.006073,            0.006073,            0.006073
                 121,            0.042445,            0.095141,           0.0069354,             0.46655,             0.35913,             0.36732,             0.20681,            0.057055,             0.10707,            0.024609,             0.00604,             0.00604,             0.00604
                 122,            0.042623,            0.093412,           0.0050705,             0.40389,             0.40525,             0.34918,             0.19458,            0.057324,             0.10545,            0.025063,            0.006007,            0.006007,            0.006007
                 123,            0.044195,             0.10555,            0.006261,             0.43371,             0.42879,             0.35856,             0.21116,            0.055061,             0.10625,            0.024509,            0.005974,            0.005974,            0.005974
                 124,            0.041383,            0.083306,           0.0061493,             0.46641,             0.38899,             0.37372,             0.20205,            0.057875,             0.10831,            0.024664,            0.005941,            0.005941,            0.005941
                 125,            0.044264,            0.098757,           0.0055263,             0.44435,             0.39586,             0.35058,             0.20086,            0.057356,             0.10974,            0.025136,            0.005908,            0.005908,            0.005908
                 126,            0.041981,             0.10243,           0.0055527,             0.46113,             0.39766,             0.34202,             0.19881,            0.057784,             0.10991,            0.025058,            0.005875,            0.005875,            0.005875
                 127,            0.040142,            0.088814,           0.0050933,             0.45182,             0.40482,             0.37263,              0.2136,            0.057604,             0.11098,            0.024605,            0.005842,            0.005842,            0.005842
                 128,            0.042118,            0.088342,           0.0060115,             0.45867,              0.3959,             0.37381,             0.21579,            0.057338,             0.11075,             0.02417,            0.005809,            0.005809,            0.005809
                 129,            0.041277,             0.10073,           0.0058272,              0.6041,              0.3424,              0.3832,             0.20846,            0.057763,              0.1102,            0.024101,            0.005776,            0.005776,            0.005776
                 130,            0.046172,              0.1058,           0.0058892,             0.57965,               0.374,             0.37839,              0.2177,            0.056539,              0.1102,            0.024088,            0.005743,            0.005743,            0.005743
                 131,            0.039471,            0.079655,           0.0061915,             0.55891,             0.32908,             0.36065,             0.21339,            0.056173,              0.1116,            0.024481,             0.00571,             0.00571,             0.00571
                 132,            0.043344,            0.092299,           0.0061361,             0.54079,             0.35193,             0.35923,              0.2116,            0.055864,             0.11279,            0.024715,            0.005677,            0.005677,            0.005677
                 133,            0.041445,            0.087779,           0.0056622,             0.54076,             0.33601,             0.34962,             0.19414,            0.057991,             0.11136,            0.025291,            0.005644,            0.005644,            0.005644
                 134,            0.041936,            0.095232,           0.0058375,             0.46856,             0.38308,             0.35439,             0.20694,            0.055039,             0.10985,            0.024985,            0.005611,            0.005611,            0.005611
                 135,            0.040063,            0.084673,           0.0060899,             0.46939,             0.31859,             0.34462,             0.19853,            0.056633,             0.11328,            0.025758,            0.005578,            0.005578,            0.005578
                 136,            0.045173,            0.095785,           0.0058509,             0.47583,             0.30658,             0.34868,              0.2009,            0.056341,              0.1118,            0.025443,            0.005545,            0.005545,            0.005545
                 137,             0.04127,            0.090466,           0.0057933,              0.3904,             0.35865,             0.35068,             0.19913,            0.058199,              0.1105,            0.025058,            0.005512,            0.005512,            0.005512
                 138,            0.043372,            0.092949,            0.006295,             0.39804,             0.35573,             0.35647,             0.20911,            0.055798,             0.11043,            0.025529,            0.005479,            0.005479,            0.005479
                 139,            0.043159,             0.10115,           0.0061063,              0.3824,             0.38405,             0.35148,             0.20123,            0.055181,             0.11096,             0.02552,            0.005446,            0.005446,            0.005446
                 140,            0.040043,            0.076893,           0.0058751,             0.46954,             0.31068,             0.34469,             0.20235,            0.056021,             0.11226,            0.025841,            0.005413,            0.005413,            0.005413
                 141,            0.043783,            0.087613,           0.0057516,             0.36861,             0.38069,               0.351,             0.19676,            0.056857,             0.11624,            0.026056,             0.00538,             0.00538,             0.00538
                 142,            0.039815,            0.089113,           0.0057289,             0.38045,             0.42218,             0.35933,             0.20942,            0.054548,             0.11145,            0.025113,            0.005347,            0.005347,            0.005347
                 143,            0.038576,             0.08355,           0.0054729,                0.46,             0.36771,             0.36373,             0.21246,            0.055087,             0.11102,            0.024792,            0.005314,            0.005314,            0.005314
                 144,            0.039951,            0.084881,           0.0060064,             0.43912,             0.34456,             0.34593,              0.2034,            0.055475,             0.10974,            0.025168,            0.005281,            0.005281,            0.005281
                 145,            0.040532,             0.08503,           0.0049737,             0.45577,             0.36624,             0.35141,             0.19909,             0.05629,             0.10983,              0.0252,            0.005248,            0.005248,            0.005248
                 146,            0.040095,            0.090122,           0.0051742,             0.48631,             0.35238,             0.36447,             0.21515,            0.056683,             0.10919,            0.025383,            0.005215,            0.005215,            0.005215
                 147,            0.041109,            0.099002,           0.0055349,             0.49891,             0.35553,             0.36021,             0.22061,            0.054549,             0.10767,             0.02542,            0.005182,            0.005182,            0.005182
                 148,            0.038534,              0.0766,           0.0051959,             0.51486,             0.37491,             0.37275,             0.22158,             0.05534,             0.10814,            0.025648,            0.005149,            0.005149,            0.005149
                 149,             0.04072,            0.082745,           0.0049325,             0.55693,              0.3308,             0.35907,             0.20936,            0.057054,             0.11002,            0.025291,            0.005116,            0.005116,            0.005116
                 150,            0.040415,            0.086003,           0.0052035,             0.54853,             0.35402,             0.38009,             0.23217,            0.054548,              0.1098,            0.024792,            0.005083,            0.005083,            0.005083
                 151,            0.037365,            0.095224,           0.0055781,             0.59359,             0.33441,             0.37073,             0.22695,            0.055055,             0.10895,             0.02411,             0.00505,             0.00505,             0.00505
                 152,            0.038584,            0.085468,           0.0053578,             0.55057,             0.36786,             0.38457,             0.23623,            0.054495,             0.10909,            0.024147,            0.005017,            0.005017,            0.005017
                 153,            0.038473,            0.082754,           0.0050827,             0.51224,              0.3546,             0.36481,             0.21783,            0.056772,             0.11063,            0.024344,            0.004984,            0.004984,            0.004984
                 154,            0.039505,            0.084314,           0.0053802,             0.48973,             0.36119,             0.37234,             0.22172,            0.056245,             0.11029,             0.02498,            0.004951,            0.004951,            0.004951
                 155,            0.040304,            0.083603,           0.0051413,             0.50689,             0.35106,             0.37851,             0.22647,            0.054931,             0.10806,            0.024861,            0.004918,            0.004918,            0.004918
                 156,            0.040161,            0.086036,           0.0048517,             0.49029,             0.34861,             0.37576,             0.23155,            0.054045,             0.10655,            0.024628,            0.004885,            0.004885,            0.004885
                 157,             0.03922,            0.083007,           0.0053742,             0.45708,             0.38498,              0.3704,             0.22389,            0.054941,             0.10687,            0.024303,            0.004852,            0.004852,            0.004852
                 158,            0.041933,            0.093679,            0.005819,             0.53141,             0.35115,             0.36503,             0.21873,            0.054587,             0.10762,             0.02487,            0.004819,            0.004819,            0.004819
                 159,            0.036473,            0.070453,           0.0050568,             0.53315,             0.33945,             0.36576,              0.2209,            0.054758,             0.10855,            0.025131,            0.004786,            0.004786,            0.004786
                 160,            0.040481,            0.085066,           0.0057126,             0.54335,             0.34439,             0.36604,             0.22027,             0.05514,             0.10876,             0.02525,            0.004753,            0.004753,            0.004753
                 161,             0.03832,            0.081408,           0.0050805,             0.49582,             0.35013,             0.35797,             0.21422,            0.056549,             0.10907,            0.025117,             0.00472,             0.00472,             0.00472
                 162,            0.037134,            0.073967,           0.0050049,             0.51386,             0.35381,             0.36609,             0.21939,            0.055856,             0.10983,            0.024586,            0.004687,            0.004687,            0.004687
                 163,            0.039956,             0.09015,           0.0051128,             0.47445,             0.36445,             0.35998,             0.21862,            0.055162,             0.11328,            0.024422,            0.004654,            0.004654,            0.004654
                 164,            0.038393,            0.075287,           0.0059619,             0.46772,             0.36591,             0.36231,             0.22296,            0.056026,             0.11389,            0.024545,            0.004621,            0.004621,            0.004621
                 165,            0.039477,            0.091619,           0.0060503,             0.51168,             0.35582,             0.36367,             0.22082,            0.055912,             0.11353,            0.024399,            0.004588,            0.004588,            0.004588
